date,geography,geography code,Household size: Total: All household spaces; measures: Value,Household size: 0 people in household; measures: Value,Household size: 1 person in household; measures: Value,Household size: 2 people in household; measures: Value,Household size: 3 people in household; measures: Value,Household size: 4 people in household; measures: Value,Household size: 5 people in household; measures: Value,Household size: 6 people in household; measures: Value,Household size: 7 people in household; measures: Value,Household size: 8 or more people in household; measures: Value
2021,Birmingham 097F,E01009395,527,0,175,102,60,42,50,43,28,27
2021,Birmingham 098A,E01009016,726,0,340,131,102,75,48,17,7,6
2021,Birmingham 098B,E01009022,595,0,117,146,121,84,68,42,10,7
2021,Birmingham 098C,E01009023,562,0,105,156,92,97,65,26,15,6
2021,Birmingham 098D,E01009030,624,0,138,169,100,100,56,33,15,13
2021,Birmingham 099A,E01009281,696,0,296,197,81,87,30,3,1,1
2021,Birmingham 099B,E01009292,665,0,194,215,130,87,30,8,1,0
2021,Birmingham 099C,E01009294,806,0,240,275,118,105,56,8,3,1
2021,Birmingham 099D,E01009295,670,0,262,161,81,76,49,22,10,9
2021,Birmingham 100A,E01009280,746,0,237,249,119,90,37,11,2,1
2021,Birmingham 100B,E01009282,695,0,243,195,125,85,24,21,2,0
2021,Birmingham 100C,E01009288,450,0,136,157,58,56,23,8,7,5
2021,Birmingham 100D,E01009293,615,0,194,182,81,94,36,14,10,4
2021,Birmingham 100E,E01009296,588,0,174,180,93,66,51,13,5,6
2021,Birmingham 101A,E01008924,634,0,231,187,94,86,26,4,4,2
2021,Birmingham 101B,E01009501,570,0,152,157,106,84,38,23,9,1
2021,Birmingham 101C,E01009502,579,0,207,141,90,83,31,14,9,4
2021,Birmingham 101D,E01009503,581,0,170,149,109,84,42,26,0,1
2021,Birmingham 101E,E01009505,643,0,182,185,120,91,46,15,4,0
2021,Birmingham 102A,E01008917,511,0,126,185,102,64,20,13,1,0
2021,Birmingham 102B,E01008923,642,0,247,171,101,73,35,12,2,1
2021,Birmingham 102C,E01008925,509,0,140,185,97,68,14,2,3,0
2021,Birmingham 102D,E01008927,601,0,221,187,112,50,21,8,0,2
2021,Birmingham 102E,E01008928,732,0,339,171,93,83,28,11,4,3
2021,Birmingham 103A,E01009019,606,0,159,130,110,103,43,25,14,22
2021,Birmingham 103B,E01009020,557,0,140,145,88,97,48,21,7,11
2021,Birmingham 103C,E01009021,682,0,179,210,121,90,60,16,5,1
2021,Birmingham 103D,E01009024,611,0,162,134,117,98,55,26,12,7
2021,Birmingham 103E,E01009025,572,0,133,139,144,74,47,24,4,7
2021,Birmingham 103F,E01009033,699,0,200,164,100,147,47,30,6,5
2021,Birmingham 104A,E01009175,588,0,167,191,104,80,27,9,7,3
2021,Birmingham 104B,E01009177,635,0,203,202,99,72,36,10,9,4
2021,Birmingham 104C,E01009178,759,0,273,263,107,78,20,10,4,4
2021,Birmingham 104D,E01009179,639,0,184,202,94,90,33,19,6,11
2021,Birmingham 104E,E01009189,589,0,185,199,75,88,24,10,4,4
2021,Birmingham 105A,E01008933,542,0,125,136,98,91,44,26,9,13
2021,Birmingham 105B,E01008934,547,0,135,161,92,80,44,21,9,5
2021,Birmingham 105C,E01009031,641,0,188,167,92,79,48,43,16,8
2021,Birmingham 105D,E01009037,758,0,254,228,101,81,34,28,22,10
2021,Birmingham 105E,E01009176,676,0,242,186,84,66,47,27,8,16
2021,Birmingham 106C,E01008929,699,0,298,169,82,80,37,25,5,3
2021,Birmingham 106D,E01008930,787,0,226,239,125,130,48,11,5,3
2021,Birmingham 106E,E01009495,535,0,153,161,106,76,28,8,1,2
2021,Birmingham 106F,E01033629,1052,0,385,269,177,154,45,15,3,4
2021,Birmingham 107A,E01008953,659,0,220,188,117,74,37,11,7,5
2021,Birmingham 107B,E01008963,620,0,210,170,108,81,35,11,5,0
2021,Birmingham 107C,E01008964,619,0,227,180,97,72,31,11,1,0
2021,Birmingham 107D,E01008965,572,0,147,190,95,98,23,11,4,4
2021,Birmingham 107E,E01008966,683,0,231,183,84,95,50,25,5,10
2021,Birmingham 108A,E01009032,587,0,127,136,86,85,77,47,12,17
2021,Birmingham 108B,E01009034,554,0,113,138,85,96,60,35,16,11
2021,Birmingham 108C,E01009035,611,0,103,179,111,103,64,26,13,12
2021,Birmingham 108D,E01009036,537,0,150,118,83,89,49,23,9,16
2021,Birmingham 109A,E01009494,621,0,174,155,116,87,52,25,10,2
2021,Birmingham 109B,E01009496,639,0,195,219,104,84,32,4,1,0
2021,Birmingham 109C,E01009497,751,0,244,199,161,97,32,12,2,4
2021,Birmingham 109D,E01009504,643,0,186,201,101,97,41,14,0,3
2021,Birmingham 109E,E01009506,620,0,179,202,106,91,31,8,3,0
2021,Birmingham 110A,E01008967,648,0,181,209,111,100,33,11,3,0
2021,Birmingham 110B,E01008968,713,0,198,214,111,138,35,12,4,1
2021,Birmingham 110C,E01008970,598,0,185,181,89,98,33,6,4,2
2021,Birmingham 110D,E01008981,591,0,145,203,99,93,33,13,2,3
2021,Birmingham 111A,E01008932,654,0,222,192,97,66,45,16,7,9
2021,Birmingham 111B,E01008935,679,0,241,154,96,98,52,25,8,5
2021,Birmingham 111C,E01008936,653,0,217,179,91,98,37,22,6,3
2021,Birmingham 111D,E01008938,570,0,146,116,104,87,76,29,7,5
2021,Birmingham 111E,E01008939,700,0,259,175,128,75,31,17,12,3
2021,Birmingham 112A,E01008951,613,0,199,192,100,88,29,4,0,1
2021,Birmingham 112B,E01008952,872,0,324,336,123,66,14,4,3,2
2021,Birmingham 112C,E01008955,745,0,237,270,120,79,26,4,5,4
2021,Birmingham 112D,E01008956,555,0,157,164,95,106,29,2,1,1
2021,Birmingham 112E,E01008957,728,0,264,266,97,58,30,11,1,1
2021,Birmingham 113A,E01008950,717,0,304,232,85,79,13,4,0,0
2021,Birmingham 113B,E01008954,602,0,162,228,85,86,28,7,4,2
2021,Birmingham 113C,E01008958,766,0,324,236,107,74,18,6,1,0
2021,Birmingham 113D,E01009493,1019,0,587,222,109,70,26,3,1,1
2021,Birmingham 115A,E01008937,630,0,200,166,119,69,41,19,9,7
2021,Birmingham 115B,E01008940,582,0,178,152,95,71,61,15,5,5
2021,Birmingham 115C,E01008941,579,0,150,145,122,75,50,26,7,4
2021,Birmingham 115D,E01008944,734,0,245,223,126,87,26,20,4,3
2021,Birmingham 116A,E01008959,801,0,319,245,116,84,29,6,1,1
2021,Birmingham 116B,E01008960,627,0,166,193,132,91,39,5,1,0
2021,Birmingham 116C,E01008961,726,0,350,211,87,50,22,5,1,0
2021,Birmingham 116D,E01008962,854,0,273,260,141,95,54,17,14,0
2021,Birmingham 117A,E01008942,628,0,180,182,101,100,37,16,11,1
2021,Birmingham 117B,E01008943,573,0,176,164,95,84,33,13,4,4
2021,Birmingham 117C,E01008969,688,0,217,203,124,87,43,6,3,5
2021,Birmingham 117D,E01008971,751,0,258,235,94,107,43,10,4,0
2021,Birmingham 118A,E01008972,758,0,250,216,132,88,47,15,7,3
2021,Birmingham 118B,E01008973,877,0,325,270,133,106,31,8,3,1
2021,Birmingham 118C,E01008974,1109,0,304,344,187,195,51,20,4,4
2021,Birmingham 118D,E01008975,665,0,240,205,106,86,18,8,1,1
2021,Birmingham 119A,E01009172,558,0,169,143,95,84,40,18,4,5
2021,Birmingham 119B,E01009173,639,0,141,174,142,91,65,16,8,2
2021,Birmingham 119C,E01009174,523,0,179,154,86,59,31,8,3,3
2021,Birmingham 119D,E01009498,684,0,190,211,114,99,40,17,9,4
2021,Birmingham 119E,E01009499,661,0,174,190,117,106,48,16,5,5
2021,Birmingham 120A,E01009205,618,0,177,192,109,83,38,7,8,4
2021,Birmingham 120B,E01009206,653,0,182,238,116,87,21,5,2,2
2021,Birmingham 120C,E01009211,684,0,246,250,97,63,21,6,0,1
2021,Birmingham 120D,E01009218,644,0,205,190,91,106,39,13,0,0
2021,Birmingham 120E,E01009219,611,0,157,226,113,80,26,9,0,0
2021,Birmingham 121A,E01008976,647,0,212,194,111,69,34,13,7,7
2021,Birmingham 121B,E01008978,631,0,315,127,77,60,28,6,6,12
2021,Birmingham 121C,E01008979,707,0,276,203,102,69,40,10,3,4
2021,Birmingham 121D,E01008980,681,0,213,211,109,73,35,15,18,7
2021,Birmingham 122A,E01008945,741,0,236,211,134,90,42,17,6,5
2021,Birmingham 122B,E01008946,649,0,235,168,111,86,31,10,2,6
2021,Birmingham 122C,E01008947,537,0,158,150,116,67,34,8,4,0
2021,Birmingham 122D,E01008948,616,0,173,236,97,74,27,9,0,0
2021,Birmingham 122E,E01008949,507,0,130,190,95,70,19,3,0,0
2021,Birmingham 123A,E01008977,703,0,243,241,109,74,27,6,2,1
2021,Birmingham 123B,E01009109,515,0,123,146,109,70,39,14,9,5
2021,Birmingham 123C,E01009119,659,0,236,228,94,72,18,4,5,2
2021,Birmingham 123D,E01009120,775,0,270,269,121,67,22,25,0,1
2021,Birmingham 124A,E01009162,636,0,163,194,124,107,36,8,4,0
2021,Birmingham 124B,E01009207,663,0,178,229,118,88,37,10,3,0
2021,Birmingham 124C,E01009208,701,0,169,258,142,101,21,9,1,0
2021,Birmingham 124D,E01009209,947,0,358,295,149,106,21,14,2,2
2021,Birmingham 124E,E01009213,755,0,271,291,85,67,30,7,3,1
2021,Birmingham 125B,E01009155,583,0,208,185,91,52,29,10,4,4
2021,Birmingham 125D,E01009157,613,0,216,170,105,73,25,17,5,2
2021,Birmingham 125E,E01009160,709,0,264,190,115,83,41,14,1,1
2021,Birmingham 125F,E01009161,607,0,200,193,100,77,19,11,5,2
2021,Birmingham 125H,E01034942,667,0,136,194,152,111,38,19,9,8
2021,Birmingham 125I,E01034943,729,0,260,204,124,76,36,15,9,5
2021,Birmingham 126A,E01009117,800,0,284,170,132,106,60,20,22,6
2021,Birmingham 126B,E01009210,829,0,306,271,119,79,38,14,2,0
2021,Birmingham 126C,E01009212,766,0,282,224,132,67,41,8,7,5
2021,Birmingham 126D,E01009214,768,0,317,210,119,69,35,15,2,1
2021,Birmingham 126E,E01009215,935,0,447,246,132,79,24,4,2,1
2021,Birmingham 127A,E01009108,438,0,112,179,73,50,15,3,2,4
2021,Birmingham 127B,E01009111,599,0,139,201,111,100,29,13,4,2
2021,Birmingham 127C,E01009112,638,0,196,208,105,84,33,9,1,2
2021,Birmingham 127D,E01009116,572,0,159,227,67,79,27,7,4,2
2021,Birmingham 127E,E01009118,678,0,234,222,90,85,28,12,6,1
2021,Birmingham 128A,E01009107,695,0,243,175,127,87,43,10,3,7
2021,Birmingham 128B,E01009110,606,0,238,163,92,69,28,12,3,1
2021,Birmingham 128C,E01009113,702,0,274,168,92,78,53,18,14,5
2021,Birmingham 128D,E01009114,650,0,256,191,103,61,22,6,8,3
2021,Birmingham 128E,E01009115,607,0,202,180,111,81,20,8,2,3
2021,Birmingham 129A,E01009158,898,0,261,269,181,114,50,18,4,1
2021,Birmingham 129C,E01009165,644,0,295,152,83,79,21,6,2,6
2021,Birmingham 129D,E01009169,700,0,183,238,146,104,19,7,2,1
2021,Birmingham 129E,E01034944,662,0,303,194,83,60,18,4,0,0
2021,Birmingham 129F,E01034945,638,0,195,213,103,88,26,7,4,2
2021,Birmingham 130A,E01009159,915,0,265,295,159,122,56,11,2,5
2021,Birmingham 130B,E01009164,625,0,225,181,97,85,27,6,1,3
2021,Birmingham 130C,E01009167,589,0,146,184,123,91,33,6,5,1
2021,Birmingham 130D,E01009171,723,0,245,223,135,78,32,3,4,3
2021,Birmingham 131A,E01009166,566,0,169,187,112,66,20,9,2,1
2021,Birmingham 131B,E01009168,651,0,202,232,122,76,10,9,0,0
2021,Birmingham 131C,E01009170,637,0,167,229,131,81,22,6,1,0
2021,Birmingham 131D,E01009216,836,0,259,259,150,108,30,20,7,3
2021,Birmingham 131E,E01009217,660,0,168,248,113,98,25,5,1,2
2021,Birmingham 132A,E01009039,651,0,144,208,96,115,56,23,6,3
2021,Birmingham 132B,E01009040,615,0,129,175,94,108,60,28,11,10
2021,Birmingham 132C,E01009041,636,0,141,209,113,100,38,26,6,3
2021,Birmingham 132D,E01009042,524,0,118,169,112,81,26,11,6,1
2021,Birmingham 132E,E01032589,604,0,209,162,85,84,32,16,8,8
2021,Birmingham 133A,E01009262,531,0,105,111,83,108,58,34,21,11
2021,Birmingham 133B,E01009267,601,0,175,131,69,106,59,40,15,6
2021,Birmingham 133C,E01009276,542,0,106,127,112,105,46,25,11,10
2021,Birmingham 133D,E01009278,544,0,112,109,101,106,63,32,10,11
2021,Birmingham 133E,E01009279,450,0,55,102,91,92,56,37,9,8
2021,Birmingham 133F,E01032591,472,0,76,107,76,98,56,33,20,6
2021,Birmingham 134A,E01008995,910,0,362,227,147,92,38,24,13,7
2021,Birmingham 134B,E01033557,987,0,556,356,57,17,1,0,0,0
2021,Birmingham 134C,E01033624,773,0,318,283,82,53,20,12,4,1
2021,Birmingham 134D,E01033626,594,0,262,175,79,45,13,16,3,1
2021,Birmingham 134E,E01033640,896,0,360,256,128,85,38,19,8,2
2021,Birmingham 135B,E01033567,634,0,360,225,30,15,3,0,1,0
2021,Birmingham 135C,E01033615,482,0,227,201,36,14,3,1,0,0
2021,Birmingham 135D,E01033616,756,0,424,234,67,28,3,0,0,0
2021,Birmingham 135E,E01034946,586,0,302,195,62,19,2,4,1,1
2021,Birmingham 135F,E01034947,697,0,279,203,86,64,35,16,9,5
2021,Birmingham 136A,E01009143,753,0,289,182,83,92,49,38,14,6
2021,Birmingham 136B,E01009146,1046,0,717,226,47,36,12,4,4,0
2021,Birmingham 136C,E01033564,719,0,410,228,45,23,8,4,0,1
2021,Birmingham 136E,E01034948,907,0,436,259,101,60,29,14,4,4
2021,Birmingham 136F,E01034949,739,0,405,214,55,37,18,3,4,3
2021,Birmingham 137A,E01009141,811,0,342,173,115,92,53,22,5,9
2021,Birmingham 137B,E01033565,873,0,416,402,41,11,2,1,0,0
2021,Birmingham 137C,E01033618,758,0,372,327,43,13,3,0,0,0
2021,Birmingham 137E,E01033627,505,0,203,154,56,52,18,16,1,5
2021,Birmingham 137F,E01034950,702,0,342,315,33,8,3,1,0,0
2021,Birmingham 137G,E01034951,599,0,242,259,67,16,9,5,1,0
2021,Birmingham 138A,E01033620,738,0,467,230,30,9,2,0,0,0
2021,Birmingham 138B,E01033622,1162,0,589,471,67,19,15,1,0,0
2021,Birmingham 138C,E01033623,1066,0,716,313,26,11,0,0,0,0
2021,Birmingham 138D,E01033625,1101,0,615,394,62,25,1,4,0,0
2021,Birmingham 139A,E01009200,607,0,161,138,101,73,71,35,11,17
2021,Birmingham 139B,E01009327,408,0,62,58,42,58,92,58,14,24
2021,Birmingham 139C,E01009328,509,0,60,58,49,72,92,56,47,75
2021,Birmingham 139D,E01009331,582,0,72,98,72,87,88,77,42,46
2021,Birmingham 139E,E01009332,591,0,188,89,85,65,72,48,26,18
2021,Birmingham 139F,E01009333,403,0,56,56,49,72,76,49,30,15
2021,Birmingham 139G,E01009335,486,0,64,74,56,86,83,64,33,26
2021,Birmingham 139H,E01009344,469,0,86,76,51,73,66,56,33,28
2021,Birmingham 141A,E01009008,596,0,193,188,91,81,26,12,3,2
2021,Birmingham 141B,E01009011,795,0,300,250,108,91,35,7,2,2
2021,Birmingham 141C,E01009012,605,0,178,192,94,99,21,11,3,7
2021,Birmingham 141G,E01009079,487,0,110,159,66,69,47,25,7,4
2021,Birmingham 141F,E01009080,403,0,67,81,83,67,61,26,10,8
2021,Birmingham 141H,E01009081,559,0,225,110,92,56,46,23,4,3
2021,Birmingham 141I,E01009083,551,0,175,94,71,86,78,28,9,10
2021,Birmingham 141E,E01009102,646,0,206,171,106,99,41,19,1,3
2021,Birmingham 141D,E01009104,622,0,179,156,106,97,55,21,5,3
2021,Birmingham 142A,E01009339,470,0,105,71,68,66,74,52,19,15
2021,Birmingham 142D,E01009382,465,0,71,56,56,67,80,64,28,43
2021,Birmingham 142E,E01009392,419,0,66,64,49,62,63,52,31,32
2021,Birmingham 142B,E01034952,404,0,83,94,65,71,55,20,9,7
2021,Birmingham 142C,E01034953,404,0,54,71,56,72,61,42,23,25
2021,Birmingham 143C,E01009391,515,0,89,96,58,72,105,53,24,18
2021,Birmingham 143D,E01009393,483,0,86,82,56,88,74,49,30,18
2021,Birmingham 143A,E01034954,511,0,115,84,96,73,70,42,18,13
2021,Birmingham 143B,E01034955,568,0,92,80,96,97,93,65,28,17
2021,Coventry 001A,E01009589,652,0,171,189,119,96,49,21,4,3
2021,Coventry 001F,E01032536,954,0,376,235,151,120,48,16,6,2
2021,Coventry 001G,E01032537,821,0,282,233,125,107,49,23,1,1
2021,Coventry 001H,E01032538,975,0,348,302,151,96,51,19,5,3
2021,Coventry 002A,E01009590,595,0,135,205,122,96,24,7,5,1
2021,Coventry 002B,E01009591,593,0,136,187,116,88,40,17,7,2
2021,Coventry 002C,E01009593,622,0,151,179,121,98,50,18,5,0
2021,Coventry 002D,E01009598,767,0,169,213,153,131,68,20,6,7
2021,Coventry 004A,E01009604,561,0,157,160,102,85,41,12,3,1
2021,Coventry 004B,E01009605,707,0,199,221,141,83,37,19,2,5
2021,Coventry 004C,E01009607,768,0,337,205,104,71,38,11,1,1
2021,Coventry 004D,E01009608,622,0,178,181,96,87,41,26,9,4
2021,Coventry 004E,E01009610,607,0,187,158,116,80,51,10,3,2
2021,Coventry 005A,E01009564,688,0,174,144,115,108,78,41,17,11
2021,Coventry 005B,E01009575,452,0,108,100,100,75,38,21,7,3
2021,Coventry 005C,E01009606,775,0,164,223,145,120,72,39,7,5
2021,Coventry 005D,E01009609,581,0,148,151,119,96,46,17,0,4
2021,Coventry 006A,E01009524,747,0,347,204,81,78,24,9,3,1
2021,Coventry 006B,E01009525,578,0,133,187,100,103,33,14,4,4
2021,Coventry 006C,E01009527,656,0,167,217,128,97,35,12,0,0
2021,Coventry 006D,E01009594,556,0,107,198,100,103,32,9,6,1
2021,Coventry 007A,E01009577,680,0,209,154,160,86,43,17,8,3
2021,Coventry 007B,E01009579,869,0,258,225,170,105,76,21,8,6
2021,Coventry 007C,E01009581,697,0,231,174,117,87,58,24,5,1
2021,Coventry 007D,E01009584,861,0,203,299,191,115,37,15,1,0
2021,Coventry 007E,E01009585,605,0,105,127,143,127,66,28,5,4
2021,Coventry 007F,E01009709,422,0,96,102,69,64,60,20,9,2
2021,Coventry 008A,E01009576,714,0,255,228,99,87,36,8,1,0
2021,Coventry 008B,E01009578,572,0,147,224,87,67,38,7,1,1
2021,Coventry 008C,E01009582,722,0,234,236,114,88,35,10,3,2
2021,Coventry 008D,E01009583,652,0,203,183,115,98,36,13,2,2
2021,Coventry 008E,E01009586,727,0,186,227,143,112,46,9,2,2
2021,Coventry 009A,E01009565,460,0,74,77,66,81,57,38,36,31
2021,Coventry 009B,E01009566,658,0,169,144,123,92,71,23,16,20
2021,Coventry 009C,E01009567,587,0,185,91,117,69,67,35,12,11
2021,Coventry 009D,E01009568,545,0,101,96,99,84,83,56,15,11
2021,Coventry 010A,E01009523,627,0,136,249,98,103,26,12,2,1
2021,Coventry 010B,E01009526,606,0,144,214,110,97,28,12,0,1
2021,Coventry 010C,E01009528,861,0,193,306,154,160,37,5,5,1
2021,Coventry 010D,E01009531,776,0,319,254,97,75,20,8,3,0
2021,Coventry 011A,E01009587,780,0,167,206,140,139,64,41,14,9
2021,Coventry 011B,E01009624,602,0,183,154,105,96,40,18,5,1
2021,Coventry 011C,E01009625,872,0,223,230,155,147,68,27,14,8
2021,Coventry 011D,E01009626,634,0,162,175,128,94,48,17,7,3
2021,Coventry 012A,E01009622,664,0,174,188,131,104,45,13,6,3
2021,Coventry 012B,E01009623,663,0,249,171,99,78,46,16,4,0
2021,Coventry 012C,E01009627,723,0,246,183,114,105,34,20,19,2
2021,Coventry 012D,E01009628,633,0,191,194,102,78,48,15,4,1
2021,Coventry 013A,E01009599,561,0,258,187,51,38,19,4,3,1
2021,Coventry 013B,E01009663,620,0,200,214,85,74,31,6,7,3
2021,Coventry 013C,E01009710,603,0,221,200,88,68,18,5,2,1
2021,Coventry 013D,E01009711,754,0,197,241,138,110,51,9,3,5
2021,Coventry 014A,E01009522,738,0,213,242,109,88,38,10,36,2
2021,Coventry 014B,E01009529,627,0,171,211,117,82,32,9,2,3
2021,Coventry 014C,E01009530,556,0,135,174,104,108,30,4,1,0
2021,Coventry 014D,E01009645,565,0,125,180,126,97,22,10,4,1
2021,Coventry 015A,E01009569,497,0,125,128,96,77,49,18,2,2
2021,Coventry 015B,E01009570,689,0,156,121,128,114,62,33,61,14
2021,Coventry 015C,E01009571,643,0,288,126,70,66,49,21,12,11
2021,Coventry 015E,E01009573,498,0,142,83,84,84,50,41,8,6
2021,Coventry 015F,E01009574,560,0,162,144,85,78,46,24,13,8
2021,Coventry 015G,E01034735,613,0,175,153,99,98,61,13,7,7
2021,Coventry 015H,E01034736,568,0,145,119,103,76,76,24,10,15
2021,Coventry 016A,E01009655,849,0,262,257,153,104,48,17,6,2
2021,Coventry 016B,E01009656,700,0,229,232,108,80,33,13,1,4
2021,Coventry 016C,E01009659,782,0,278,211,114,115,42,8,5,9
2021,Coventry 016D,E01009662,568,0,197,140,90,78,35,17,8,3
2021,Coventry 016E,E01009664,592,0,144,173,117,99,27,20,8,4
2021,Coventry 017A,E01009643,591,0,159,202,112,92,17,6,2,1
2021,Coventry 017B,E01009644,682,0,188,239,124,93,31,4,1,2
2021,Coventry 017C,E01009647,826,0,296,272,119,84,30,16,5,4
2021,Coventry 017D,E01009648,594,0,127,209,134,86,24,10,3,1
2021,Coventry 017E,E01009652,622,0,189,202,99,90,35,4,3,0
2021,Coventry 017F,E01009653,633,0,171,188,120,104,36,7,6,1
2021,Coventry 018A,E01009613,491,0,116,141,108,81,28,10,3,4
2021,Coventry 018B,E01009657,610,0,145,189,117,88,42,18,6,5
2021,Coventry 018C,E01009712,597,0,160,170,112,92,51,8,4,0
2021,Coventry 018D,E01009714,563,0,126,167,118,100,40,12,0,0
2021,Coventry 018E,E01009716,642,0,161,199,97,121,50,10,3,1
2021,Coventry 019A,E01009580,608,0,227,202,80,60,23,12,3,1
2021,Coventry 019B,E01009713,524,0,108,164,104,96,34,14,4,0
2021,Coventry 019C,E01009715,583,0,185,175,93,81,32,11,4,2
2021,Coventry 019D,E01009717,575,0,131,189,119,83,38,6,5,4
2021,Coventry 019E,E01009718,844,0,389,209,116,67,39,15,6,3
2021,Coventry 020B,E01009630,708,0,178,215,137,109,34,29,5,1
2021,Coventry 020C,E01009631,600,0,202,166,91,69,35,15,2,20
2021,Coventry 020D,E01009632,988,0,535,282,92,54,13,6,4,2
2021,Coventry 020E,E01009650,757,0,386,234,56,32,24,15,6,4
2021,Coventry 020F,E01034737,592,0,147,145,113,81,45,28,4,29
2021,Coventry 020G,E01034738,545,0,162,149,104,60,30,18,7,15
2021,Coventry 021A,E01009614,583,0,155,181,112,99,27,6,2,1
2021,Coventry 021B,E01009654,709,0,176,208,143,121,45,9,3,4
2021,Coventry 021C,E01009658,638,0,158,187,97,107,44,12,31,2
2021,Coventry 021D,E01009660,651,0,179,184,116,88,39,28,9,8
2021,Coventry 022A,E01009646,604,0,144,206,111,105,27,8,2,1
2021,Coventry 022B,E01009692,524,0,171,188,84,66,11,1,3,0
2021,Coventry 022C,E01009693,673,0,223,245,101,69,29,5,1,0
2021,Coventry 022D,E01009694,616,0,181,220,89,92,26,6,0,2
2021,Coventry 023A,E01009695,742,0,262,277,94,81,21,6,0,1
2021,Coventry 023B,E01009696,652,0,198,262,97,76,14,4,0,1
2021,Coventry 023C,E01009704,598,0,146,234,102,88,22,4,2,0
2021,Coventry 023D,E01009705,574,0,144,232,88,83,24,3,0,0
2021,Coventry 024A,E01009636,962,0,287,244,186,115,76,35,10,9
2021,Coventry 024B,E01009637,522,0,122,82,70,97,62,34,29,26
2021,Coventry 024C,E01009638,755,0,370,134,103,88,24,22,12,2
2021,Coventry 024D,E01009639,557,0,121,119,103,84,70,41,10,9
2021,Coventry 024E,E01009640,737,0,179,168,146,116,72,34,19,3
2021,Coventry 024F,E01009641,825,0,334,213,104,73,51,30,16,4
2021,Coventry 025A,E01009697,862,0,224,330,135,134,31,6,2,0
2021,Coventry 025B,E01009698,635,0,168,250,92,97,20,6,2,0
2021,Coventry 025D,E01009706,644,0,193,230,105,85,22,5,4,0
2021,Coventry 025E,E01034739,707,0,235,233,110,91,30,5,2,1
2021,Coventry 025F,E01034740,736,0,250,199,135,108,30,8,5,1
2021,Coventry 026A,E01009649,574,0,148,193,103,88,22,11,7,2
2021,Coventry 026B,E01009684,681,0,282,199,90,65,33,10,2,0
2021,Coventry 026C,E01009685,715,0,215,264,122,82,24,6,1,1
2021,Coventry 026D,E01009686,674,0,181,238,108,106,26,9,3,3
2021,Coventry 026E,E01009687,601,0,182,207,101,77,25,5,2,2
2021,Coventry 027A,E01009615,656,0,206,176,108,97,38,13,12,6
2021,Coventry 027B,E01009616,604,0,153,200,107,81,49,8,4,2
2021,Coventry 027C,E01009617,468,0,117,145,77,78,31,9,2,9
2021,Coventry 027D,E01009618,655,0,141,226,131,109,41,6,1,0
2021,Coventry 027E,E01009620,1020,0,226,306,193,192,67,25,6,5
2021,Coventry 027F,E01009621,550,0,154,152,94,85,24,8,33,0
2021,Coventry 028A,E01009633,737,0,204,187,143,78,58,36,27,4
2021,Coventry 028B,E01009634,685,0,161,149,170,106,47,17,7,28
2021,Coventry 028D,E01009661,802,0,231,219,149,128,50,18,5,2
2021,Coventry 028E,E01034741,425,0,166,128,58,41,20,8,3,1
2021,Coventry 028F,E01034742,443,0,122,119,91,63,33,11,2,2
2021,Coventry 029A,E01009674,742,0,272,204,121,86,45,7,6,1
2021,Coventry 029B,E01009699,628,0,197,219,92,87,24,9,0,0
2021,Coventry 029C,E01009700,836,0,435,181,95,70,38,9,4,4
2021,Coventry 029D,E01009701,713,0,280,226,105,77,15,6,4,0
2021,Coventry 029E,E01009702,736,0,301,206,116,79,24,6,3,1
2021,Coventry 030A,E01009688,633,0,223,181,95,70,38,19,5,2
2021,Coventry 030B,E01009689,910,0,465,278,93,40,22,6,5,1
2021,Coventry 030C,E01009690,638,0,213,201,96,87,26,11,4,0
2021,Coventry 030D,E01009691,602,0,214,218,74,64,26,2,2,2
2021,Coventry 031A,E01009548,929,0,355,293,148,92,29,10,1,1
2021,Coventry 031B,E01009553,873,0,483,225,58,60,26,13,4,4
2021,Coventry 031D,E01009651,733,0,397,147,91,54,25,13,2,4
2021,Coventry 031E,E01034743,419,0,333,65,12,4,2,3,0,0
2021,Coventry 031F,E01034744,479,0,260,153,33,19,8,2,3,1
