date,geography,geography code,Ethnic group: Total: All usual residents,"Ethnic group: Asian, Asian British or Asian Welsh","Ethnic group: Asian, Asian British or Asian Welsh: Bangladeshi","Ethnic group: Asian, Asian British or Asian Welsh: Chinese","Ethnic group: Asian, Asian British or Asian Welsh: Indian","Ethnic group: Asian, Asian British or Asian Welsh: Pakistani","Ethnic group: Asian, Asian British or Asian Welsh: Other Asian","Ethnic group: Black, Black British, Black Welsh, Caribbean or African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: African","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Caribbean","Ethnic group: Black, Black British, Black Welsh, Caribbean or African: Other Black",Ethnic group: Mixed or Multiple ethnic groups,Ethnic group: Mixed or Multiple ethnic groups: White and Asian,Ethnic group: Mixed or Multiple ethnic groups: White and Black African,Ethnic group: Mixed or Multiple ethnic groups: White and Black Caribbean,Ethnic group: Mixed or Multiple ethnic groups: Other Mixed or Multiple ethnic groups,Ethnic group: White,"Ethnic group: White: English, Welsh, Scottish, Northern Irish or British",Ethnic group: White: Irish,Ethnic group: White: Gypsy or Irish Traveller,Ethnic group: White: Roma,Ethnic group: White: Other White,Ethnic group: Other ethnic group,Ethnic group: Other ethnic group: Arab,Ethnic group: Other ethnic group: Any other ethnic group
2021,Bolton 020A,E01004835,1464,700,0,2,406,265,27,8,6,0,2,20,7,6,1,6,688,675,0,1,0,12,48,28,20
2021,Bolton 020B,E01004836,1745,816,5,17,357,426,11,14,9,1,4,32,9,4,6,13,842,810,7,0,4,21,41,24,17
2021,Bolton 020C,E01004837,1563,561,0,12,337,187,25,19,16,2,1,34,22,2,1,9,933,896,12,0,0,25,16,0,16
2021,Bolton 018B,E01004838,2010,758,31,8,373,319,27,214,181,3,30,67,16,12,14,25,813,735,3,6,7,62,158,25,133
2021,Bolton 026D,E01004839,2370,660,16,15,326,257,46,198,174,0,24,48,22,13,5,8,1409,1337,4,4,1,63,55,27,28
2021,Bolton 012A,E01004840,1736,233,2,16,106,97,12,30,22,8,0,33,13,7,8,5,1427,1392,17,2,0,16,13,0,13
2021,Bolton 012B,E01004841,1746,58,0,5,20,19,14,130,116,0,14,56,10,28,8,10,1487,1418,3,7,4,55,15,7,8
2021,Bolton 012C,E01004842,1711,233,15,0,161,54,3,14,11,2,1,37,7,7,16,7,1425,1386,13,0,0,26,2,0,2
2021,Bolton 018C,E01004843,1560,289,1,15,159,102,12,19,9,4,6,31,17,6,3,5,1198,1157,3,0,0,38,23,8,15
2021,Bolton 020D,E01004844,1575,348,0,10,255,70,13,29,23,2,4,39,27,2,3,7,1135,1105,14,0,0,16,24,16,8
2021,Bolton 018D,E01004845,1870,637,0,23,336,260,18,58,50,6,2,69,45,2,13,9,1075,1023,13,0,0,39,31,22,9
2021,Bolton 025A,E01004846,1410,728,7,0,198,490,33,93,88,0,5,43,18,13,3,9,505,391,3,3,16,92,41,5,36
2021,Bolton 025B,E01004847,2280,1214,24,13,529,581,67,231,204,8,19,127,84,5,15,23,607,532,8,0,7,60,101,26,75
2021,Bolton 016D,E01004848,2087,535,6,24,185,252,68,245,223,9,13,53,14,15,15,9,1162,1017,15,1,14,115,92,33,59
2021,Bolton 021B,E01004849,1793,1318,101,8,792,311,106,275,239,7,29,24,10,6,0,8,94,65,3,1,0,25,82,25,57
2021,Bolton 021C,E01004850,2293,1030,40,5,421,494,70,584,549,7,28,62,31,11,13,7,496,401,2,0,0,93,121,28,93
2021,Bolton 021D,E01004851,1690,1064,21,3,621,346,73,183,168,7,8,36,11,8,7,10,300,247,5,0,0,48,107,35,72
2021,Bolton 025C,E01004852,1728,1367,8,1,1044,255,59,122,105,2,15,35,11,7,2,15,141,102,3,0,3,33,63,7,56
2021,Bolton 021E,E01004853,1574,1032,33,6,651,303,39,156,134,6,16,43,13,7,3,20,254,207,4,0,2,41,89,17,72
2021,Bolton 023D,E01004854,1657,1398,14,1,1006,291,86,55,52,0,3,36,26,8,0,2,111,84,3,5,3,16,57,11,46
2021,Bolton 027B,E01004855,1484,198,9,1,24,154,10,28,21,5,2,33,3,8,11,11,1215,1176,7,1,0,31,10,1,9
2021,Bolton 027C,E01004856,1535,460,2,0,59,383,16,63,57,2,4,28,6,6,12,4,948,909,3,0,0,36,36,6,30
2021,Bolton 027D,E01004857,1899,593,18,1,29,525,20,56,45,1,10,33,15,6,2,10,1181,1119,9,1,3,49,36,0,36
2021,Bolton 032A,E01004858,1587,171,5,4,48,84,30,26,21,5,0,25,8,7,6,4,1360,1322,5,0,3,30,5,1,4
2021,Bolton 032B,E01004859,1506,136,0,7,33,84,12,53,44,1,8,23,4,3,8,8,1277,1241,9,0,0,27,17,3,14
2021,Bolton 032C,E01004860,1467,59,0,1,14,36,8,30,27,3,0,17,1,8,6,2,1350,1317,11,0,1,21,11,7,4
2021,Bolton 033A,E01004861,1960,172,8,12,39,89,24,150,114,4,32,94,16,62,11,5,1520,1402,5,0,1,112,24,15,9
2021,Bolton 033B,E01004862,1436,83,7,0,22,42,12,32,20,4,8,24,10,3,9,2,1284,1227,3,3,3,48,13,6,7
2021,Bolton 033C,E01004863,1585,101,0,8,10,76,7,74,60,5,9,34,5,6,16,7,1345,1284,6,0,1,54,31,13,18
2021,Bolton 008A,E01004864,1464,183,1,3,124,51,4,23,20,2,1,43,20,3,12,8,1199,1154,8,0,0,37,16,0,16
2021,Bolton 011D,E01004865,1577,465,1,5,242,206,11,47,43,2,2,44,13,10,7,14,1011,956,11,0,2,42,10,3,7
2021,Bolton 011E,E01004866,2036,840,7,6,317,496,14,180,156,7,17,61,19,8,17,17,842,759,14,0,4,65,113,82,31
2021,Bolton 008B,E01004867,1551,649,5,1,429,202,12,20,14,4,2,37,9,7,15,6,819,758,12,0,0,49,26,9,17
2021,Bolton 015A,E01004868,2163,1009,0,16,173,803,17,136,121,5,10,53,16,21,9,7,914,810,8,0,9,87,51,7,44
2021,Bolton 015B,E01004869,2186,599,11,10,107,445,26,144,126,7,11,66,16,20,8,22,1290,873,6,247,7,157,87,13,74
2021,Bolton 015C,E01004870,2014,1022,7,10,187,784,34,92,72,1,19,69,35,14,8,12,780,630,9,19,3,119,51,24,27
2021,Bolton 015D,E01004871,1814,1260,11,3,181,1032,33,144,129,5,10,38,19,6,7,6,319,258,4,6,1,50,53,15,38
2021,Bolton 029B,E01004872,1698,293,10,11,71,159,42,58,51,3,4,52,19,15,13,5,1255,1214,2,0,0,39,40,11,29
2021,Bolton 029C,E01004873,2023,638,42,6,95,460,35,261,91,0,170,37,18,10,5,4,1025,997,2,0,3,23,62,15,47
2021,Bolton 033D,E01004874,1754,121,5,0,9,60,47,53,50,2,1,35,5,10,18,2,1518,1458,3,0,0,57,27,4,23
2021,Bolton 029D,E01004875,1668,258,0,10,89,123,36,26,26,0,0,29,14,4,10,1,1349,1313,8,0,2,26,6,1,5
2021,Bolton 033E,E01004876,1966,231,0,3,68,17,143,53,40,4,9,44,10,10,17,7,1609,1544,8,0,4,53,29,6,23
2021,Bolton 025D,E01004877,2072,854,21,1,253,496,83,286,261,1,24,35,12,9,3,11,662,616,7,0,1,38,235,48,187
2021,Bolton 023E,E01004878,1695,943,1,0,599,302,41,69,54,3,12,42,12,11,9,10,570,525,4,1,0,40,71,27,44
2021,Bolton 025E,E01004879,1653,761,10,4,153,523,71,137,128,0,9,26,16,3,4,3,682,592,7,0,1,82,47,16,31
2021,Bolton 029E,E01004880,1478,634,9,1,117,480,27,1,1,0,0,29,7,2,6,14,778,711,6,30,0,31,36,1,35
2021,Bolton 004B,E01004881,1482,25,0,0,9,7,9,0,0,0,0,7,7,0,0,0,1448,1414,5,0,2,27,2,0,2
2021,Bolton 007C,E01004882,1350,12,0,0,7,5,0,14,13,1,0,20,5,1,7,7,1298,1264,11,1,0,22,6,0,6
2021,Bolton 007D,E01004883,1761,66,0,2,33,23,8,10,5,3,2,38,17,4,11,6,1631,1600,7,0,5,19,16,0,16
2021,Bolton 007E,E01004884,1477,17,0,4,5,0,8,3,1,2,0,13,6,0,4,3,1437,1413,9,0,0,15,7,0,7
2021,Bolton 014B,E01004885,1424,157,4,5,103,42,3,6,0,6,0,19,13,0,1,5,1227,1192,19,1,5,10,15,0,15
2021,Bolton 014C,E01004886,1394,52,4,2,26,17,3,16,9,5,2,30,9,2,11,8,1291,1237,12,4,1,37,5,0,5
2021,Bolton 014D,E01004887,1329,35,0,4,13,12,6,11,9,1,1,28,12,5,5,6,1236,1191,4,0,0,41,19,2,17
2021,Bolton 004C,E01004888,1280,12,0,0,2,3,7,5,4,1,0,17,9,0,7,1,1242,1221,1,0,0,20,4,0,4
2021,Bolton 004D,E01004889,1432,13,0,0,6,1,6,15,11,2,2,34,10,5,12,7,1368,1328,11,1,4,24,2,2,0
2021,Bolton 004E,E01004890,1383,38,0,6,20,4,8,8,3,5,0,19,8,4,4,3,1316,1271,6,1,5,33,2,0,2
2021,Bolton 028A,E01004891,1542,36,0,8,15,4,9,13,6,6,1,30,9,3,16,2,1461,1435,7,0,0,19,2,0,2
2021,Bolton 030A,E01004892,1580,99,3,1,53,34,8,12,6,4,2,17,5,5,2,5,1443,1420,11,0,2,10,9,0,9
2021,Bolton 028B,E01004893,1526,47,0,12,23,8,4,11,10,0,1,29,13,4,10,2,1432,1403,8,0,7,14,7,5,2
2021,Bolton 028C,E01004894,1924,64,0,12,25,17,10,15,13,0,2,36,17,0,12,7,1799,1757,6,0,2,34,10,1,9
2021,Bolton 031B,E01004895,1327,9,0,5,1,2,1,12,5,6,1,25,4,5,12,4,1276,1248,11,1,0,16,5,0,5
2021,Bolton 030B,E01004896,1313,64,0,1,35,25,3,3,1,0,2,23,13,3,5,2,1221,1202,14,0,0,5,2,1,1
2021,Bolton 020E,E01004897,1012,145,8,3,49,78,7,8,5,2,1,24,10,1,6,7,825,804,7,1,0,13,10,6,4
2021,Bolton 030C,E01004899,1596,454,7,16,277,141,13,28,17,4,7,58,38,10,4,6,1011,967,10,0,1,33,45,9,36
2021,Bolton 030D,E01004900,1616,573,10,16,414,112,21,43,36,1,6,33,14,3,8,8,907,864,6,1,3,33,60,20,40
2021,Bolton 028E,E01004901,1765,45,0,2,32,8,3,11,8,3,0,32,12,14,4,2,1664,1629,14,2,0,19,13,3,10
2021,Bolton 032D,E01004902,1848,95,5,12,19,52,7,71,56,6,9,35,6,14,11,4,1623,1544,3,0,2,74,24,1,23
2021,Bolton 034A,E01004903,1444,37,0,1,11,21,4,10,4,5,1,36,17,1,14,4,1358,1338,11,0,0,9,3,0,3
2021,Bolton 034B,E01004904,1677,30,3,9,10,4,4,14,8,4,2,14,3,2,5,4,1611,1554,27,0,0,30,8,1,7
2021,Bolton 034C,E01004905,1594,49,0,1,23,15,10,36,28,4,4,39,10,12,5,12,1462,1397,9,6,0,50,8,7,1
2021,Bolton 032E,E01004906,1796,59,0,9,22,11,17,50,41,3,6,43,11,10,8,14,1626,1565,3,0,0,58,18,5,13
2021,Bolton 034D,E01004907,1312,16,0,1,6,1,8,35,26,5,4,27,6,9,7,5,1220,1199,1,0,0,20,14,8,6
2021,Bolton 034E,E01004908,1297,16,0,6,5,5,0,13,10,0,3,9,4,0,3,2,1249,1233,9,0,0,7,10,1,9
2021,Bolton 034F,E01004909,1397,27,0,1,7,14,5,12,11,0,1,31,15,4,11,1,1314,1279,5,0,0,30,13,6,7
2021,Bolton 034G,E01004910,2054,48,0,5,17,23,3,24,13,8,3,44,9,12,6,17,1919,1862,9,0,3,45,19,4,15
2021,Bolton 024A,E01004911,1538,13,0,3,3,6,1,31,25,1,5,29,5,3,14,7,1459,1433,15,0,0,11,6,4,2
2021,Bolton 024B,E01004912,1437,73,0,2,29,39,3,7,6,1,0,16,7,1,6,2,1330,1308,5,0,0,17,11,4,7
2021,Bolton 024C,E01004913,1955,81,0,9,38,32,2,13,11,1,1,36,7,14,12,3,1815,1790,6,5,0,14,10,0,10
2021,Bolton 024D,E01004914,1170,5,0,0,5,0,0,9,5,4,0,5,0,1,4,0,1151,1132,14,0,0,5,0,0,0
2021,Bolton 024E,E01004915,1272,29,0,1,15,10,3,9,4,4,1,10,5,0,4,1,1223,1201,12,0,0,10,1,1,0
2021,Bolton 024F,E01004916,1469,54,0,4,24,21,5,12,5,1,6,34,13,3,9,9,1366,1341,6,3,1,15,3,0,3
2021,Bolton 019F,E01004917,2297,96,5,5,34,40,12,74,57,7,10,65,17,12,25,11,2044,2007,11,0,0,26,18,12,6
2021,Bolton 024G,E01004918,1224,31,0,0,26,3,2,8,1,4,3,5,2,2,1,0,1172,1157,7,0,0,8,8,4,4
2021,Bolton 012D,E01004919,1507,85,0,0,46,33,6,13,5,8,0,40,13,9,6,12,1352,1318,14,0,0,20,17,6,11
2021,Bolton 012E,E01004920,1643,144,4,11,80,40,9,50,34,2,14,33,13,3,6,11,1409,1354,5,0,0,50,7,4,3
2021,Bolton 008C,E01004921,1636,230,7,0,74,147,2,26,19,6,1,45,17,8,10,10,1330,1299,10,0,0,21,5,0,5
2021,Bolton 015E,E01004922,2255,583,1,14,216,333,19,113,91,11,11,93,21,32,24,16,1414,1208,19,12,6,169,52,13,39
2021,Bolton 018E,E01004923,1675,561,7,8,175,339,32,27,25,2,0,62,27,7,4,24,979,916,8,6,4,45,46,7,39
2021,Bolton 008D,E01004924,1572,97,0,7,68,13,9,13,12,1,0,28,10,3,5,10,1433,1404,12,0,0,17,1,0,1
2021,Bolton 008E,E01004925,1589,222,3,4,156,57,2,23,18,1,4,29,9,5,6,9,1296,1258,13,0,0,25,19,1,18
2021,Bolton 010B,E01004926,1432,41,6,5,14,11,5,96,83,1,12,44,9,7,17,11,1234,1170,2,0,13,49,17,3,14
2021,Bolton 010C,E01004927,2306,156,3,19,49,68,17,175,154,10,11,64,21,7,27,9,1867,1759,11,1,5,91,44,17,27
2021,Bolton 017C,E01004928,1382,57,2,11,15,19,10,47,43,1,3,46,8,16,16,6,1230,1166,11,0,0,53,2,1,1
2021,Bolton 010D,E01004929,2725,291,9,70,95,80,37,132,108,5,19,60,19,11,12,18,2208,2085,7,0,1,115,34,12,22
2021,Bolton 017D,E01004930,1514,39,0,3,18,8,10,20,19,1,0,30,8,14,5,3,1413,1374,6,0,0,33,12,2,10
2021,Bolton 017E,E01004931,1564,66,0,3,11,49,3,42,38,3,1,33,16,6,8,3,1416,1387,3,0,0,26,7,0,7
2021,Bolton 017F,E01004932,1483,109,3,7,40,48,11,50,42,5,3,30,12,4,10,4,1282,1219,12,0,1,50,12,4,8
2021,Bolton 035A,E01004933,1311,17,0,7,9,0,1,9,8,1,0,18,8,3,4,3,1258,1238,6,0,0,14,9,2,7
2021,Bolton 035B,E01004934,1441,42,0,10,21,10,1,38,28,1,9,36,9,7,14,6,1316,1286,6,0,0,24,9,4,5
2021,Bolton 035C,E01004935,1837,34,0,10,8,6,10,16,14,1,1,43,15,9,10,9,1728,1704,11,1,1,11,16,5,11
2021,Bolton 031C,E01004936,2171,26,1,6,7,3,9,16,8,6,2,35,11,3,13,8,2086,2013,16,0,4,53,8,8,0
2021,Bolton 035D,E01004937,1636,37,0,5,22,9,1,7,1,3,3,26,16,3,5,2,1556,1531,6,7,0,12,10,0,10
2021,Bolton 031D,E01004938,1546,31,0,5,9,11,6,17,15,0,2,53,11,10,20,12,1438,1400,2,1,0,35,7,5,2
2021,Bolton 031E,E01004939,1600,31,0,3,18,8,2,8,7,0,1,24,6,2,10,6,1535,1498,6,0,0,31,2,0,2
2021,Bolton 035E,E01004940,1431,15,0,0,7,2,6,1,0,1,0,26,7,1,10,8,1387,1328,10,2,0,47,2,0,2
2021,Bury 021A,E01004941,1870,100,4,22,25,44,5,75,43,17,15,53,6,5,25,17,1591,1469,28,3,0,91,51,14,37
2021,Bury 021B,E01004942,1699,93,0,10,12,42,29,164,113,15,36,104,19,43,28,14,1297,1168,12,0,6,111,41,21,20
2021,Bury 021C,E01004943,1837,185,0,24,27,109,25,124,70,39,15,94,35,16,27,16,1361,1230,22,1,2,106,73,32,41
2021,Bury 021D,E01004944,1518,128,7,30,21,55,15,46,28,11,7,35,6,5,12,12,1283,1218,28,0,0,37,26,7,19
2021,Bury 017A,E01004945,1532,81,0,21,19,39,2,12,6,1,5,41,11,10,10,10,1393,1316,35,0,0,42,5,0,5
2021,Bury 021E,E01004946,1680,49,3,5,9,22,10,49,31,12,6,76,10,22,31,13,1493,1407,25,2,2,57,13,4,9
2021,Bury 009A,E01004947,1548,132,2,12,7,90,21,26,21,1,4,55,21,5,18,11,1320,1247,9,1,10,53,15,3,12
2021,Bury 009B,E01004948,1869,176,7,6,15,126,22,47,31,10,6,48,11,7,24,6,1565,1499,25,2,2,37,33,8,25
2021,Bury 010A,E01004949,1413,40,0,29,4,4,3,17,9,2,6,21,4,4,2,11,1332,1305,10,0,0,17,3,1,2
2021,Bury 010B,E01004950,1488,35,0,4,8,20,3,1,0,1,0,11,2,0,5,4,1435,1412,14,1,0,8,6,3,3
2021,Bury 010C,E01004951,1562,125,0,5,9,99,12,7,6,1,0,16,8,3,5,0,1397,1383,9,0,0,5,17,0,17
2021,Bury 010D,E01004952,1336,106,2,6,13,81,4,16,10,3,3,17,10,0,7,0,1192,1164,18,0,0,10,5,0,5
2021,Bury 010E,E01004953,1533,85,6,7,19,51,2,7,7,0,0,35,12,12,5,6,1394,1353,15,2,0,24,12,3,9
2021,Bury 007A,E01004954,1453,105,0,2,55,37,11,32,21,8,3,43,15,4,13,11,1250,1204,11,2,4,29,23,6,17
2021,Bury 007B,E01004955,1363,131,4,4,21,59,43,51,40,9,2,46,10,3,23,10,1102,1077,4,0,0,21,33,7,26
2021,Bury 007C,E01004956,1777,194,3,9,21,138,23,63,58,4,1,69,25,19,20,5,1449,1375,17,0,3,54,2,0,2
2021,Bury 007D,E01004957,1898,306,39,5,25,168,69,200,171,4,25,54,20,8,17,9,1267,1174,16,9,1,67,71,21,50
2021,Bury 008A,E01004958,1501,305,13,6,23,234,29,35,24,5,6,36,5,7,16,8,1087,1016,15,0,0,56,38,8,30
2021,Bury 008B,E01004959,1732,395,18,3,21,300,53,51,30,10,11,55,18,2,21,14,1166,1086,6,0,4,70,65,21,44
2021,Bury 007E,E01004960,1669,190,7,7,28,94,54,137,117,5,15,55,16,4,16,19,1178,1091,4,1,0,82,109,33,76
2021,Bury 005A,E01004961,1451,96,5,7,3,74,7,25,18,2,5,50,21,10,15,4,1269,1231,8,0,0,30,11,4,7
2021,Bury 009C,E01004962,2015,94,0,9,0,75,10,15,13,2,0,29,6,2,17,4,1849,1802,13,1,0,33,28,12,16
2021,Bury 006A,E01004963,1477,20,0,5,1,10,4,16,10,1,5,15,4,1,7,3,1421,1370,14,0,3,34,5,4,1
2021,Bury 009D,E01004964,1852,130,5,6,6,101,12,37,23,9,5,43,11,4,21,7,1631,1572,12,0,6,41,11,0,11
2021,Bury 005B,E01004965,1235,77,0,3,6,62,6,4,3,1,0,19,9,2,3,5,1131,1104,16,0,0,11,4,0,4
2021,Bury 005C,E01004966,1819,92,0,8,8,57,19,46,34,5,7,53,26,8,10,9,1598,1517,2,0,0,79,30,6,24
2021,Bury 005D,E01004967,1190,183,6,6,26,137,8,4,0,3,1,13,2,0,6,5,976,949,12,0,0,15,14,0,14
2021,Bury 006B,E01004968,1484,49,0,5,3,39,2,3,2,1,0,18,11,1,5,1,1408,1373,14,2,2,17,6,1,5
2021,Bury 022A,E01004969,1509,81,0,14,5,45,17,31,24,7,0,54,15,10,13,16,1311,1218,36,0,0,57,32,10,22
2021,Bury 022B,E01004970,1625,232,0,24,24,153,31,22,15,6,1,29,13,7,2,7,1276,1189,22,0,0,65,66,36,30
2021,Bury 022C,E01004971,1480,193,0,27,45,101,20,17,12,3,2,38,16,10,7,5,1212,1109,35,0,0,68,20,1,19
2021,Bury 023A,E01004972,1496,160,0,10,11,109,30,55,44,7,4,58,13,8,22,15,1177,1069,14,3,7,84,46,2,44
2021,Bury 023B,E01004973,1544,141,0,7,15,107,12,35,16,7,12,74,25,3,31,15,1263,1161,25,1,0,76,31,8,23
2021,Bury 024A,E01004974,1410,95,0,7,21,54,13,15,6,2,7,56,25,6,14,11,1204,1099,53,0,0,52,40,13,27
2021,Bury 023C,E01004975,1498,66,0,4,11,38,13,31,13,16,2,76,22,12,29,13,1298,1167,25,1,0,105,27,7,20
2021,Bury 004A,E01004976,1546,259,0,10,3,221,25,45,33,5,7,30,19,0,8,3,1199,1136,18,1,0,44,13,1,12
2021,Bury 004B,E01004977,1708,118,2,3,7,92,14,42,35,5,2,40,19,3,10,8,1496,1463,8,0,2,23,12,2,10
2021,Bury 004C,E01004978,1861,576,3,2,12,547,12,27,21,3,3,56,18,9,15,14,1173,1109,12,6,6,40,29,4,25
2021,Bury 008C,E01004979,1812,701,5,0,15,657,24,72,64,7,1,49,19,6,14,10,951,858,10,11,1,71,39,7,32
2021,Bury 008D,E01004980,1454,445,23,4,6,393,19,24,21,1,2,39,13,8,10,8,916,840,6,0,3,67,30,3,27
2021,Bury 004D,E01004981,1476,9,1,1,0,7,0,16,7,6,3,17,6,2,8,1,1422,1386,16,0,0,20,12,9,3
2021,Bury 004E,E01004982,1486,55,0,14,7,34,0,10,7,3,0,38,20,5,4,9,1381,1343,17,0,0,21,2,1,1
2021,Bury 020A,E01004983,1355,260,4,19,56,152,29,28,17,7,4,55,17,14,9,15,959,842,22,0,0,95,53,13,40
2021,Bury 019A,E01004984,1392,118,5,0,33,57,23,8,5,3,0,23,13,3,4,3,1150,1084,15,0,0,51,93,2,91
2021,Bury 019B,E01004985,1464,140,0,7,53,66,14,10,6,4,0,32,11,3,0,18,1187,1057,41,0,0,89,95,4,91
2021,Bury 020B,E01004986,1625,102,0,8,22,57,15,37,24,6,7,76,25,16,19,16,1361,1238,27,0,1,95,49,1,48
2021,Bury 020C,E01004987,1314,99,3,7,11,44,34,26,19,3,4,39,11,6,15,7,1130,1084,22,0,0,24,20,7,13
2021,Bury 020D,E01004988,1387,80,1,13,8,52,6,19,17,2,0,31,8,10,2,11,1230,1148,18,0,1,63,27,4,23
2021,Bury 019C,E01004989,1420,112,0,14,48,47,3,6,4,0,2,40,11,6,12,11,1210,1098,27,0,3,82,52,2,50
2021,Bury 016A,E01004990,1586,69,3,21,2,27,16,34,20,7,7,31,5,2,19,5,1441,1382,13,0,2,44,11,8,3
2021,Bury 015A,E01004991,1380,103,0,0,2,96,5,24,24,0,0,29,10,2,15,2,1208,1155,14,0,0,39,16,0,16
2021,Bury 015B,E01004992,1428,110,3,8,1,76,22,30,27,2,1,55,20,9,18,8,1230,1174,11,1,0,44,3,1,2
2021,Bury 015C,E01004993,1989,177,5,29,23,99,21,39,28,1,10,75,29,14,22,10,1658,1585,12,0,0,61,40,15,25
2021,Bury 015D,E01004994,1387,81,6,5,3,55,12,26,18,3,5,50,16,4,19,11,1196,1130,15,0,4,47,34,12,22
2021,Bury 018A,E01004995,1500,38,13,10,6,6,3,4,2,1,1,22,6,6,3,7,1434,1401,12,0,0,21,2,0,2
2021,Bury 016B,E01004996,1513,87,10,7,12,46,12,36,22,4,10,29,4,10,12,3,1341,1285,16,2,3,35,20,2,18
2021,Bury 014A,E01004997,1551,122,0,11,13,90,8,13,11,1,1,28,13,2,4,9,1387,1361,8,0,0,18,1,0,1
2021,Bury 014B,E01004998,1654,46,0,8,5,27,6,5,2,2,1,26,7,9,8,2,1577,1535,22,0,0,20,0,0,0
2021,Bury 014C,E01004999,1478,25,0,5,8,5,7,11,6,5,0,41,23,2,13,3,1397,1356,8,3,0,30,4,0,4
2021,Bury 012A,E01005000,1471,43,0,3,18,16,6,12,3,9,0,17,7,3,6,1,1388,1360,12,2,0,14,11,5,6
2021,Bury 012B,E01005001,1278,78,0,15,22,32,9,9,6,3,0,18,2,8,6,2,1170,1143,12,0,0,15,3,0,3
2021,Bury 014D,E01005002,1507,29,1,0,11,13,4,11,6,3,2,23,9,4,5,5,1439,1408,9,7,0,15,5,0,5
2021,Bury 014E,E01005003,1486,45,0,6,3,24,12,36,23,3,10,31,11,6,12,2,1343,1284,6,0,0,53,31,0,31
2021,Bury 016C,E01005004,1580,50,0,12,6,19,13,59,42,16,1,35,10,6,10,9,1420,1361,16,2,1,40,16,3,13
2021,Bury 012C,E01005005,1409,9,0,0,0,5,4,6,2,2,2,19,1,3,12,3,1369,1352,14,1,0,2,6,0,6
2021,Bury 012D,E01005006,2025,69,0,18,8,28,15,13,4,9,0,49,12,1,19,17,1886,1850,6,0,0,30,8,7,1
2021,Bury 019D,E01005007,1509,63,0,9,13,25,16,7,2,5,0,36,11,5,9,11,1389,1309,33,0,1,46,14,0,14
2021,Bury 016D,E01005008,2171,196,8,9,12,141,26,76,59,10,7,99,28,30,38,3,1763,1662,11,12,4,74,37,15,22
2021,Bury 016E,E01005009,1764,169,5,4,13,125,22,56,30,13,13,55,13,6,32,4,1446,1350,6,3,4,83,38,11,27
2021,Bury 018B,E01005010,1602,62,3,6,10,31,12,34,23,8,3,43,12,4,15,12,1445,1388,18,0,1,38,18,1,17
2021,Bury 019E,E01005011,1432,35,0,7,6,18,4,6,3,2,1,42,13,7,14,8,1323,1230,30,0,1,62,26,3,23
2021,Bury 018C,E01005012,1757,75,0,5,15,38,17,49,27,9,13,63,10,8,30,15,1537,1449,23,2,0,63,33,2,31
2021,Bury 018D,E01005013,2623,146,3,31,27,63,22,95,66,18,11,96,22,14,41,19,2234,2092,18,3,0,121,52,12,40
2021,Bury 001A,E01005014,1465,10,0,6,3,0,1,6,0,5,1,30,8,3,12,7,1417,1356,17,3,0,41,2,0,2
2021,Bury 001B,E01005015,1501,28,0,4,1,0,23,24,12,9,3,40,7,8,19,6,1404,1353,15,4,1,31,5,1,4
2021,Bury 001C,E01005016,1494,23,0,1,8,10,4,0,0,0,0,23,8,0,7,8,1442,1388,11,0,2,41,6,1,5
2021,Bury 001D,E01005017,1835,40,0,13,11,10,6,13,4,4,5,60,20,3,30,7,1720,1685,10,3,0,22,2,0,2
2021,Bury 001E,E01005018,1537,25,1,10,3,8,3,2,0,1,1,36,13,3,13,7,1453,1413,10,0,1,29,21,0,21
2021,Bury 002A,E01005019,1502,27,0,9,6,11,1,10,7,2,1,34,16,5,7,6,1429,1403,9,3,0,14,2,1,1
2021,Bury 003A,E01005020,1360,17,0,5,3,8,1,4,1,3,0,14,11,2,0,1,1324,1309,7,0,0,8,1,0,1
2021,Bury 001F,E01005021,1215,178,106,0,24,46,2,2,0,1,1,4,2,0,2,0,1029,1003,17,0,0,9,2,0,2
2021,Bury 003B,E01005022,1499,13,0,1,1,11,0,4,3,0,1,26,4,4,9,9,1453,1418,17,2,0,16,3,0,3
2021,Bury 002B,E01005023,1279,26,0,4,5,17,0,0,0,0,0,17,3,0,11,3,1233,1212,8,2,0,11,3,0,3
2021,Bury 008E,E01005024,2647,1439,17,19,61,1245,97,82,59,15,8,72,24,11,20,17,946,749,16,1,8,172,108,21,87
2021,Bury 011A,E01005025,1699,389,0,10,15,348,16,17,6,8,3,34,13,3,9,9,1248,1171,14,0,2,61,11,2,9
2021,Bury 008F,E01005026,2198,1436,10,9,20,1327,70,60,47,9,4,47,13,8,9,17,589,435,6,7,0,141,66,0,66
2021,Bury 011B,E01005027,1862,756,3,12,7,670,64,29,19,5,5,78,45,4,16,13,944,840,16,3,0,85,55,12,43
2021,Bury 011C,E01005028,2233,715,13,8,17,650,27,102,74,14,14,79,37,6,21,15,1272,1017,10,6,10,229,65,23,42
2021,Bury 011D,E01005029,1983,1093,19,11,8,1012,43,21,11,8,2,31,13,1,10,7,798,719,10,1,2,66,40,0,40
2021,Bury 013A,E01005030,1787,395,14,19,12,338,12,38,29,7,2,45,8,0,25,12,1268,1204,11,0,2,51,41,23,18
