date,geography,geography code,Passports held: Total; measures: Value,Passports held: Europe; measures: Value,Passports held: Europe: United Kingdom; measures: Value,Passports held: Europe: Ireland; measures: Value,Passports held: Europe: Other Europe; measures: Value,Passports held: Europe: Other Europe: EU Member countries; measures: Value,Passports held: Europe: Other Europe: EU Member countries: France; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value,Passports held: Europe: Other Europe: Rest of Europe; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value,Passports held: Africa; measures: Value,Passports held: Africa: North Africa; measures: Value,Passports held: Africa: Central and Western Africa; measures: Value,Passports held: Africa: South and Eastern Africa; measures: Value,Passports held: Middle East and Asia; measures: Value,Passports held: Middle East and Asia: Middle East; measures: Value,Passports held: Middle East and Asia: Eastern Asia; measures: Value,Passports held: Middle East and Asia: Southern Asia; measures: Value,Passports held: Middle East and Asia: South-East Asia; measures: Value,Passports held: Middle East and Asia: Central Asia; measures: Value,Passports held: The Americas and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: North America and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: Central and South America; measures: Value,"Passports held: Antarctica and Oceania, including Australasia; measures: Value",Passports held: British Overseas Territories; measures: Value,Passports held: No passport held; measures: Value
2021,Birmingham 043E,E01034928,1505,1215,922,8,285,241,10,1,5,10,5,4,19,0,187,44,2,42,47,25,8,14,19,2,2,15,0,0,7,6,1,1,0,216
2021,Birmingham 044A,E01009082,1515,1273,1153,8,112,104,0,3,4,5,4,0,7,26,55,8,0,8,14,0,8,6,50,11,0,36,3,0,2,2,0,0,0,176
2021,Birmingham 044B,E01009086,2212,1877,1750,6,121,101,0,4,19,0,2,2,3,36,35,20,0,20,12,1,8,3,114,4,0,110,0,0,14,14,0,0,0,195
2021,Birmingham 044C,E01009480,2094,1736,1563,9,164,157,4,0,11,3,24,2,4,37,72,7,0,7,11,5,5,1,126,3,1,119,3,0,4,2,2,2,0,215
2021,Birmingham 044D,E01009481,2755,2367,2083,5,279,267,8,9,25,6,10,10,4,104,91,12,0,12,18,13,3,2,143,2,1,140,0,0,0,0,0,0,0,227
2021,Birmingham 044E,E01009486,2223,1828,1617,3,208,188,7,0,9,3,1,0,6,110,52,20,0,20,13,0,5,8,157,0,4,153,0,0,4,4,0,0,0,221
2021,Birmingham 044F,E01009487,2198,1925,1785,9,131,125,5,0,8,0,7,0,2,43,60,6,0,6,3,0,2,1,132,3,1,128,0,0,3,2,1,0,0,135
2021,Birmingham 045A,E01009088,1591,1283,1238,19,26,21,2,1,1,1,4,1,0,0,11,5,0,5,8,0,5,3,35,0,0,35,0,0,2,2,0,0,0,263
2021,Birmingham 045B,E01009091,1678,1343,1259,13,71,71,0,5,5,2,2,3,10,14,30,0,0,0,6,1,1,4,38,1,2,35,0,0,6,5,1,0,0,285
2021,Birmingham 045C,E01009305,1673,1258,1163,5,90,87,1,0,4,5,7,6,16,14,34,3,2,1,17,4,10,3,14,2,1,11,0,0,5,5,0,0,0,379
2021,Birmingham 045D,E01009307,1559,1220,1154,7,59,55,1,0,3,0,0,3,26,8,14,4,0,4,8,5,1,2,25,0,0,24,1,0,5,5,0,0,0,301
2021,Birmingham 045E,E01009309,1832,1454,1336,5,113,111,1,0,6,4,0,2,45,17,36,2,0,2,5,0,2,3,19,2,2,12,3,0,4,3,1,0,0,350
2021,Birmingham 046A,E01009304,1846,1456,1392,16,48,47,0,0,1,6,1,0,23,4,12,1,0,1,4,0,4,0,8,0,0,7,1,0,2,2,0,0,3,373
2021,Birmingham 046B,E01009306,1687,1280,1185,9,86,86,0,0,8,3,1,3,20,1,50,0,0,0,21,1,19,1,16,3,0,11,2,0,4,2,2,1,0,365
2021,Birmingham 046C,E01009308,1894,1433,1369,13,51,51,0,0,3,0,2,2,18,12,14,0,0,0,8,2,1,5,15,0,1,14,0,0,7,7,0,0,1,430
2021,Birmingham 046D,E01009310,2000,1524,1447,9,68,63,0,3,2,3,1,3,15,14,22,5,0,5,12,1,4,7,24,4,1,17,2,0,5,5,0,1,0,434
2021,Birmingham 047A,E01009348,2098,1691,1429,17,245,235,14,13,25,27,13,1,34,27,81,10,0,10,54,5,41,8,49,6,4,33,6,0,19,16,3,0,1,284
2021,Birmingham 047B,E01009358,2245,1759,1522,5,232,230,6,1,20,13,17,1,19,73,80,2,0,2,48,8,28,12,161,4,2,150,5,0,23,19,4,5,0,249
2021,Birmingham 047C,E01009359,2071,1459,1216,3,240,227,2,11,64,8,4,1,7,57,73,13,0,13,39,4,30,5,300,6,0,293,1,0,26,26,0,0,0,247
2021,Birmingham 047D,E01009360,2789,2245,1837,12,396,378,8,5,52,13,32,9,56,89,114,18,0,18,58,8,32,18,135,7,4,116,8,0,47,44,3,0,3,301
2021,Birmingham 047E,E01009361,2191,1599,1214,16,369,360,7,0,56,11,28,8,41,112,97,9,0,9,66,8,55,3,150,0,8,132,10,0,42,31,11,0,0,334
2021,Birmingham 048A,E01009478,2117,1690,1531,3,156,133,7,3,5,6,5,2,11,29,65,23,0,23,21,11,5,5,107,4,0,103,0,0,5,4,1,0,0,294
2021,Birmingham 048B,E01009479,2234,1954,1745,4,205,195,8,3,36,2,9,0,2,45,90,10,0,10,16,4,5,7,127,0,0,127,0,0,2,2,0,0,0,135
2021,Birmingham 048C,E01009482,1745,1501,1292,2,207,158,1,1,4,8,12,2,1,53,76,49,0,49,20,2,11,7,104,0,3,99,2,0,0,0,0,0,0,120
2021,Birmingham 048D,E01009484,1814,1519,1352,7,160,143,4,5,15,4,13,3,0,34,65,17,0,17,22,5,9,8,124,1,1,119,3,0,5,5,0,0,0,144
2021,Birmingham 048E,E01009485,2055,1814,1626,9,179,150,3,0,35,5,14,3,0,57,33,29,0,29,5,0,0,5,124,1,1,122,0,0,0,0,0,1,0,111
2021,Birmingham 049A,E01008906,1985,1695,1580,3,112,112,0,0,28,12,9,0,4,10,49,0,0,0,35,10,14,11,137,1,0,136,0,0,8,7,1,0,0,110
2021,Birmingham 049B,E01008911,1937,1579,1286,6,287,270,11,16,31,16,13,4,17,7,155,17,0,17,63,23,21,19,50,2,1,43,4,0,25,22,3,0,0,220
2021,Birmingham 049D,E01009347,1580,1249,1098,9,142,127,5,0,8,11,3,0,20,5,75,15,0,15,40,17,16,7,57,13,3,29,12,0,24,23,1,0,0,210
2021,Birmingham 049E,E01033559,1480,1311,1117,11,183,161,10,7,18,9,16,6,14,33,48,22,3,19,22,4,12,6,49,4,8,32,5,0,20,14,6,8,0,70
2021,Birmingham 049F,E01033638,1963,1577,1336,23,218,196,0,6,50,7,6,1,7,22,97,22,0,22,63,21,25,17,65,3,5,56,1,0,29,28,1,1,0,228
2021,Birmingham 050A,E01008910,1752,1430,1186,6,238,231,6,0,31,10,4,0,3,3,174,7,0,7,58,27,17,14,68,8,3,56,1,0,9,9,0,0,0,187
2021,Birmingham 050B,E01008913,2257,1822,1518,13,291,266,3,17,23,22,7,7,30,5,152,25,0,25,80,32,24,24,47,5,2,39,1,0,31,31,0,0,0,277
2021,Birmingham 050E,E01033561,2593,2164,1887,35,242,223,18,12,21,18,15,4,24,10,101,19,1,18,75,6,46,23,183,8,47,102,25,1,32,24,8,0,0,139
2021,Birmingham 050F,E01033617,5674,4530,3948,68,514,482,24,28,84,72,21,37,26,38,152,32,2,30,242,34,147,61,628,97,252,208,70,1,41,26,15,4,0,229
2021,Birmingham 050G,E01034929,1585,1282,993,8,281,260,3,2,14,16,16,9,39,1,160,21,3,18,54,19,27,8,46,10,3,32,1,0,12,12,0,0,0,191
2021,Birmingham 050H,E01034930,2226,1803,1418,13,372,338,17,5,30,22,12,9,35,28,180,34,5,29,94,13,58,23,135,10,40,70,15,0,19,15,4,6,0,169
2021,Birmingham 051B,E01009483,2070,1772,1540,3,229,215,1,2,69,11,28,0,5,40,59,14,0,14,12,4,3,5,184,5,0,179,0,0,2,2,0,0,0,100
2021,Birmingham 051C,E01009488,2557,2155,1956,5,194,174,7,11,4,5,19,0,7,61,60,20,1,19,21,3,11,7,137,1,1,134,1,0,1,1,0,2,0,241
2021,Birmingham 051D,E01009489,2115,1832,1638,3,191,177,1,2,51,7,14,0,7,26,69,14,0,14,3,2,0,1,171,0,0,171,0,0,2,2,0,1,0,106
2021,Birmingham 051E,E01009491,2202,1946,1778,0,168,158,0,8,19,3,6,0,1,32,89,10,0,10,16,2,12,2,120,2,0,115,3,0,0,0,0,2,0,118
2021,Birmingham 051F,E01034931,1918,1706,1394,2,310,301,1,11,14,3,32,0,0,29,211,9,0,9,19,2,7,10,127,5,0,122,0,0,1,1,0,0,0,65
2021,Birmingham 051G,E01034932,1529,1326,1218,6,102,81,0,3,20,3,9,0,0,14,32,21,0,21,13,2,7,4,88,4,1,81,2,0,17,15,2,0,0,85
2021,Birmingham 052B,E01009192,2777,2472,2296,2,174,152,5,14,64,0,6,1,0,7,55,22,0,22,7,5,1,1,188,6,0,178,4,0,6,2,4,0,0,104
2021,Birmingham 052D,E01009199,1438,1184,955,1,228,207,29,10,22,10,6,0,25,12,93,21,0,21,23,10,7,6,58,7,0,48,3,0,20,20,0,0,0,153
2021,Birmingham 052E,E01009204,2173,1810,1465,12,333,312,2,5,18,23,9,0,7,18,230,21,0,21,55,25,16,14,53,14,10,27,2,0,11,11,0,0,0,244
2021,Birmingham 052G,E01034933,1500,1329,1240,0,89,82,7,1,26,0,5,0,0,16,27,7,0,7,3,0,2,1,96,0,1,95,0,0,1,1,0,0,0,71
2021,Birmingham 052H,E01034934,1638,1413,1283,0,130,122,1,6,16,2,10,0,0,6,81,8,0,8,14,5,4,5,110,5,1,104,0,0,6,6,0,1,0,94
2021,Birmingham 053A,E01009151,2150,1742,1444,11,287,286,3,0,82,4,62,0,21,21,93,1,0,1,65,7,50,8,133,6,0,125,2,0,10,7,3,0,0,200
2021,Birmingham 053B,E01009152,1943,1688,1496,15,177,177,2,0,23,14,27,6,21,32,52,0,0,0,42,6,34,2,77,4,2,71,0,0,8,8,0,0,0,128
2021,Birmingham 053C,E01009153,2103,1672,1336,29,307,299,3,4,26,9,24,10,28,65,130,8,0,8,63,4,44,15,57,1,7,46,3,0,35,34,1,0,0,276
2021,Birmingham 053D,E01009345,2096,1544,1336,12,196,177,1,0,17,3,20,2,25,20,89,19,0,19,51,5,35,11,71,0,2,68,1,0,23,23,0,0,0,407
2021,Birmingham 053E,E01009346,1735,1356,1136,2,218,197,0,11,36,6,40,12,22,28,42,21,0,21,38,4,34,0,141,5,0,136,0,0,10,10,0,1,0,189
2021,Birmingham 054A,E01009092,1762,1357,1250,5,102,88,8,10,3,5,6,5,3,27,21,14,0,14,9,0,2,7,56,2,3,46,5,0,4,3,1,1,0,335
2021,Birmingham 054B,E01009093,1732,1310,1194,9,107,96,7,0,0,3,4,8,22,30,22,11,1,10,16,5,2,9,40,0,2,37,1,0,1,1,0,2,0,363
2021,Birmingham 054C,E01009094,1612,1318,1176,8,134,124,1,7,11,1,2,8,14,16,64,10,0,10,13,0,4,9,68,0,0,67,1,0,3,3,0,0,0,210
2021,Birmingham 054D,E01009298,1631,1245,1147,19,79,75,0,0,8,1,4,4,26,16,16,4,0,4,46,1,35,10,35,2,1,30,2,0,3,3,0,0,0,302
2021,Birmingham 054E,E01009311,1617,1253,1157,11,85,82,1,3,2,2,4,4,11,20,35,3,1,2,13,6,3,4,40,1,0,34,5,0,4,4,0,0,0,307
2021,Birmingham 054F,E01009511,1684,1377,1204,11,162,141,0,2,12,0,0,0,25,21,81,21,0,21,2,1,1,0,35,0,0,34,1,0,6,5,1,1,0,263
2021,Birmingham 055A,E01009475,2328,2028,1858,4,166,152,1,1,21,4,3,0,5,39,78,14,0,14,8,2,5,1,110,2,0,107,1,0,6,6,0,0,0,176
2021,Birmingham 055B,E01009476,2102,1736,1539,6,191,162,0,4,39,0,5,0,10,10,94,29,0,29,21,1,2,18,138,5,2,131,0,0,3,3,0,0,0,204
2021,Birmingham 055C,E01009477,1883,1573,1379,14,180,176,14,7,22,0,14,0,7,35,77,4,0,4,9,2,3,4,116,0,0,111,5,0,1,1,0,0,0,184
2021,Birmingham 055D,E01009490,2161,1817,1608,17,192,173,0,4,8,7,13,2,2,56,81,19,0,19,8,3,3,2,110,1,0,109,0,0,3,3,0,0,0,223
2021,Birmingham 055E,E01009492,2024,1719,1560,2,157,152,10,2,16,0,14,3,0,62,45,5,0,5,22,9,12,1,107,0,0,107,0,0,6,6,0,0,0,170
2021,Birmingham 056A,E01009095,1838,1562,1472,10,80,76,2,2,1,0,1,2,6,38,24,4,0,4,7,2,1,4,68,0,1,66,1,0,3,3,0,0,0,198
2021,Birmingham 056B,E01009507,1620,1291,1182,30,79,75,10,2,9,10,5,6,1,12,20,4,0,4,4,0,2,2,58,1,1,53,3,0,6,6,0,0,0,261
2021,Birmingham 056C,E01009508,1646,1408,1266,27,115,110,1,7,14,4,5,4,9,18,48,5,4,1,3,1,0,2,54,6,0,45,3,0,6,6,0,0,0,175
2021,Birmingham 056D,E01009509,2049,1711,1432,14,265,259,3,9,27,11,0,4,6,35,164,6,0,6,12,3,9,0,132,7,5,114,6,0,5,5,0,0,0,189
2021,Birmingham 056E,E01009510,1757,1306,1211,13,82,69,8,1,4,3,8,3,12,8,22,13,3,10,14,1,10,3,48,0,2,46,0,0,3,3,0,0,0,386
2021,Birmingham 057A,E01009297,1821,1436,1339,20,77,77,3,1,7,2,7,9,19,15,14,0,0,0,21,3,9,9,9,0,0,8,1,0,3,3,0,0,0,352
2021,Birmingham 057B,E01009299,1583,1241,1130,14,97,92,7,0,14,0,0,3,25,16,27,5,0,5,7,0,5,2,39,0,2,33,4,0,9,5,4,0,0,287
2021,Birmingham 057C,E01009300,1938,1466,1300,16,150,139,1,3,13,2,4,9,32,27,48,11,0,11,19,5,10,4,53,2,1,46,4,0,11,8,3,0,0,389
2021,Birmingham 057D,E01009301,1669,1227,1131,15,81,81,7,4,4,5,0,1,24,12,24,0,0,0,10,2,6,2,33,6,6,17,4,0,3,2,1,0,0,396
2021,Birmingham 057E,E01009303,1508,1146,1083,18,45,41,2,0,6,0,0,2,11,13,7,4,0,4,2,0,1,1,34,4,3,27,0,0,0,0,0,0,0,326
2021,Birmingham 058A,E01009195,2760,2390,2186,7,197,163,5,3,35,8,9,0,2,21,80,34,0,34,15,4,10,1,177,2,0,175,0,0,5,4,1,0,0,173
2021,Birmingham 058C,E01009197,1923,1682,1341,3,338,301,9,10,13,5,57,0,3,17,187,37,0,37,25,5,9,11,94,0,3,89,2,0,6,4,2,0,0,116
2021,Birmingham 058F,E01033649,2103,1805,1460,16,329,309,19,11,76,18,27,4,0,36,118,20,0,20,15,2,6,7,154,10,0,142,2,0,0,0,0,0,0,129
2021,Birmingham 058G,E01034935,3405,2929,2366,10,553,505,31,10,30,14,19,0,6,84,311,48,0,48,35,23,4,8,184,2,0,182,0,0,2,2,0,0,0,255
2021,Birmingham 060A,E01009138,2210,1851,1550,14,287,277,9,18,66,15,39,2,15,57,56,10,0,10,61,2,48,11,155,7,12,134,2,0,13,10,3,0,0,130
2021,Birmingham 060B,E01009139,1603,1328,1079,11,238,233,6,4,59,16,24,3,43,26,52,5,0,5,65,8,55,2,53,3,2,46,2,0,18,15,3,2,0,137
2021,Birmingham 060C,E01009140,2201,1880,1612,16,252,240,9,2,26,13,21,13,45,47,64,12,2,10,50,9,34,7,107,6,18,67,16,0,18,13,5,1,0,145
2021,Birmingham 060D,E01009145,1970,1624,1342,14,268,248,11,4,13,12,14,5,26,36,127,20,4,16,50,13,31,6,143,12,7,117,7,0,16,16,0,3,0,134
2021,Birmingham 060E,E01009147,1907,1526,1283,15,228,217,16,1,31,22,12,6,31,34,64,11,1,10,55,9,30,16,75,1,6,62,6,0,17,9,8,0,0,234
2021,Birmingham 062A,E01009512,2010,1608,1503,14,91,87,5,5,5,2,0,5,24,13,28,4,0,4,10,3,6,1,60,0,1,55,4,0,4,4,0,0,0,328
2021,Birmingham 062B,E01009514,1738,1285,1169,12,104,102,0,1,6,0,6,7,12,23,47,2,0,2,6,1,2,3,51,0,0,50,1,0,2,2,0,0,0,394
2021,Birmingham 062C,E01009516,1437,1133,1065,12,56,54,6,0,1,0,0,12,4,13,18,2,2,0,0,0,0,0,47,0,0,46,1,0,7,6,1,0,0,250
2021,Birmingham 062D,E01009517,1994,1608,1486,15,107,94,8,3,5,6,0,0,38,9,25,13,1,12,17,4,5,8,51,1,3,45,2,0,7,6,1,0,0,311
2021,Birmingham 063A,E01009325,1994,1661,1445,17,199,167,57,1,9,1,20,0,4,4,71,32,0,32,36,4,3,29,104,14,0,90,0,0,1,1,0,0,0,192
2021,Birmingham 063D,E01009342,1830,1506,1337,3,166,164,11,7,27,13,25,0,3,34,44,2,0,2,11,6,0,5,79,0,0,73,6,0,3,3,0,0,0,231
2021,Birmingham 063E,E01009343,1852,1523,1227,4,292,233,4,1,35,15,22,1,7,65,83,59,0,59,21,6,11,4,165,2,1,157,5,0,5,4,1,0,0,138
2021,Birmingham 063F,E01033642,3375,2917,2429,12,476,427,33,12,102,31,70,0,2,11,166,49,0,49,19,11,2,6,232,14,1,217,0,0,3,3,0,0,0,204
2021,Birmingham 064A,E01008986,1552,1261,1002,9,250,235,8,11,23,14,19,9,52,31,68,15,2,13,41,2,22,17,90,9,9,66,6,0,25,4,21,0,1,134
2021,Birmingham 064B,E01008987,1598,1339,1071,22,246,242,11,2,29,26,12,6,16,28,112,4,0,4,42,2,33,7,53,2,8,42,1,0,8,7,1,1,1,154
2021,Birmingham 064C,E01008988,2077,1702,1346,12,344,327,17,3,51,16,11,11,38,76,104,17,2,15,55,6,31,18,120,14,18,75,13,0,30,9,21,0,0,170
2021,Birmingham 064D,E01008989,1697,1394,1063,9,322,306,7,14,43,34,40,3,19,77,69,16,2,14,39,5,21,13,79,10,9,53,7,0,34,10,24,8,0,143
2021,Birmingham 064E,E01008990,1176,1011,904,10,97,71,5,5,18,4,6,5,4,3,21,26,0,26,25,9,14,2,98,21,20,49,7,1,16,13,3,0,0,26
2021,Birmingham 064F,E01008991,1881,1595,1469,7,119,108,9,1,19,0,12,1,10,5,51,11,0,11,41,18,11,12,142,22,27,90,3,0,7,4,3,1,0,95
2021,Birmingham 066A,E01008882,2054,1651,1410,13,228,212,20,7,16,8,25,3,10,30,93,16,0,16,13,6,7,0,104,16,0,88,0,0,10,9,1,1,0,275
2021,Birmingham 066B,E01008896,1896,1518,1380,15,123,120,6,6,26,3,12,0,8,12,47,3,0,3,13,4,1,8,79,1,0,74,4,0,1,1,0,0,0,285
2021,Birmingham 066C,E01008898,1789,1390,1240,5,145,135,7,6,23,0,8,0,12,17,62,10,0,10,16,8,0,8,89,4,0,82,3,0,4,4,0,0,0,290
2021,Birmingham 066D,E01009326,2108,1847,1572,25,250,233,14,0,35,6,30,0,3,31,114,17,0,17,11,3,7,1,103,0,1,102,0,0,3,3,0,1,0,143
2021,Birmingham 066E,E01009341,1647,1309,1162,3,144,131,1,3,6,3,2,1,3,13,99,13,0,13,22,7,11,4,100,6,0,93,1,0,3,3,0,0,0,213
2021,Birmingham 066F,E01009513,2086,1716,1567,20,129,122,2,3,10,2,3,0,14,17,71,7,0,7,38,30,6,2,91,0,1,88,2,0,4,2,2,0,0,237
2021,Birmingham 067A,E01008881,1746,1467,1301,18,148,142,10,2,9,8,1,2,21,35,54,6,0,6,16,1,0,15,71,0,0,71,0,0,2,2,0,0,0,190
2021,Birmingham 067B,E01008897,1978,1682,1538,11,133,119,5,14,7,4,12,0,9,7,61,14,0,14,9,1,2,6,61,2,1,55,3,0,3,3,0,0,0,223
2021,Birmingham 067C,E01009515,1700,1351,1270,27,54,53,0,0,2,0,0,1,5,12,33,1,0,1,6,1,1,4,75,0,0,65,10,0,2,2,0,1,0,265
2021,Birmingham 067D,E01009518,1740,1490,1365,20,105,104,2,0,11,3,1,1,9,5,72,1,0,1,5,1,3,1,35,1,4,28,2,0,2,2,0,0,0,208
2021,Birmingham 067E,E01009521,1659,1403,1323,17,63,55,4,5,6,1,0,5,13,9,12,8,0,8,0,0,0,0,42,3,3,36,0,0,2,2,0,2,0,210
2021,Birmingham 069A,E01009302,1462,1236,1203,19,14,12,0,1,1,0,0,0,5,3,2,2,0,2,4,1,2,1,11,2,1,7,1,0,4,2,2,0,0,207
2021,Birmingham 069B,E01009314,1946,1580,1472,31,77,75,0,0,7,8,12,0,20,12,16,2,0,2,10,0,9,1,21,1,1,19,0,0,6,4,2,1,0,328
2021,Birmingham 069C,E01009321,1964,1468,1376,14,78,69,0,0,12,4,1,7,11,6,28,9,0,9,8,0,8,0,24,2,2,20,0,0,0,0,0,0,0,464
2021,Birmingham 069D,E01009322,1751,1349,1214,12,123,118,2,1,1,2,0,3,27,17,65,5,1,4,6,0,3,3,34,1,3,25,5,0,7,7,0,0,0,355
2021,Birmingham 069E,E01009323,1831,1497,1361,23,113,113,0,2,1,0,4,1,40,37,28,0,0,0,7,1,5,1,34,0,1,33,0,0,5,2,3,1,0,287
2021,Birmingham 070A,E01009329,2688,2354,2018,0,336,287,11,14,59,10,36,0,10,5,142,49,0,49,12,5,4,3,169,11,0,155,3,0,6,6,0,0,0,147
2021,Birmingham 070B,E01009334,1834,1688,1463,17,208,194,19,7,37,0,11,0,24,0,96,14,0,14,9,4,0,5,72,2,0,70,0,0,1,1,0,0,0,64
2021,Birmingham 070C,E01009337,1978,1711,1422,4,285,255,15,3,48,33,20,0,6,15,115,30,0,30,25,5,0,20,145,3,0,142,0,0,0,0,0,0,0,97
2021,Birmingham 070D,E01009338,1806,1556,1325,7,224,212,16,2,56,26,30,0,0,3,79,12,0,12,14,9,0,5,133,0,0,133,0,0,2,0,2,0,0,101
2021,Birmingham 070E,E01009380,1855,1585,1371,5,209,192,13,13,45,15,11,0,6,0,89,17,0,17,16,5,0,11,131,5,1,123,2,0,0,0,0,0,0,123
2021,Birmingham 071A,E01009362,1448,1143,939,2,202,164,0,1,6,3,3,0,3,7,141,38,0,38,45,27,6,12,61,12,15,33,1,0,18,17,1,0,0,181
2021,Birmingham 071B,E01009363,1779,1517,1418,17,82,69,14,10,5,1,3,0,2,2,32,13,0,13,20,11,1,8,59,1,1,55,2,0,6,6,0,0,0,177
2021,Birmingham 071C,E01009364,1655,1356,1171,4,181,161,2,6,5,11,3,0,8,5,121,20,0,20,40,14,13,13,54,23,5,26,0,0,12,8,4,0,0,193
2021,Birmingham 071D,E01009365,1843,1479,1304,13,162,137,6,1,17,2,3,0,2,8,98,25,1,24,17,7,1,9,104,19,12,73,0,0,0,0,0,0,0,243
2021,Birmingham 071E,E01009379,1893,1626,1352,10,264,228,9,13,31,5,15,0,3,12,140,36,0,36,28,10,7,11,83,2,0,81,0,0,4,2,2,0,0,152
2021,Birmingham 072A,E01009312,1589,1425,1360,13,52,52,1,5,11,0,11,0,7,3,14,0,0,0,2,2,0,0,9,4,1,3,1,0,6,6,0,1,0,146
2021,Birmingham 072B,E01009324,1735,1479,1424,18,37,35,0,5,13,2,0,2,11,1,1,2,0,2,0,0,0,0,34,1,2,23,8,0,1,1,0,0,0,221
2021,Birmingham 072C,E01009519,1458,1267,1235,17,15,11,6,0,0,0,0,0,2,2,1,4,0,4,0,0,0,0,17,8,0,9,0,0,2,2,0,1,0,171
2021,Birmingham 072D,E01009520,1774,1572,1516,19,37,32,0,0,6,3,1,0,3,7,12,5,0,5,0,0,0,0,37,1,1,35,0,0,1,1,0,0,0,164
2021,Birmingham 073A,E01009066,1933,1728,1661,34,33,33,1,2,1,3,6,0,2,3,15,0,0,0,8,5,2,1,58,7,15,32,4,0,13,11,2,1,0,125
2021,Birmingham 073B,E01009070,1630,1392,1302,31,59,56,5,5,8,4,0,2,3,0,29,3,0,3,7,0,5,2,41,0,6,26,9,0,7,6,1,1,0,182
2021,Birmingham 073C,E01009252,1628,1460,1355,25,80,76,6,4,9,3,8,2,11,6,27,4,0,4,21,8,12,1,37,2,4,24,7,0,9,5,4,0,0,101
2021,Birmingham 073D,E01009260,1591,1416,1361,10,45,40,3,0,13,0,0,5,3,7,9,5,1,4,19,14,3,2,60,8,8,41,3,0,7,3,4,1,0,88
2021,Birmingham 073E,E01009261,1743,1523,1382,24,117,106,5,2,15,2,11,1,9,23,38,11,0,11,14,1,8,5,46,2,0,40,4,0,9,8,1,0,0,151
2021,Birmingham 074A,E01008984,1704,1338,1139,18,181,171,4,1,15,18,19,7,13,27,67,10,1,9,56,13,30,13,94,40,19,31,4,0,20,11,9,0,1,195
2021,Birmingham 074B,E01008994,1589,1282,1085,11,186,174,6,8,29,16,32,3,15,24,41,12,7,5,14,1,11,2,158,44,28,79,7,0,19,12,7,5,0,111
2021,Birmingham 074C,E01008996,1881,1543,1320,23,200,190,0,4,16,15,16,11,10,10,108,10,0,10,55,26,24,5,81,23,10,41,7,0,11,10,1,0,0,191
2021,Birmingham 074D,E01008997,1541,1312,1217,16,79,76,13,7,9,3,5,2,8,1,28,3,0,3,25,18,3,4,64,5,22,34,3,0,25,19,6,2,0,113
2021,Birmingham 075A,E01009065,1635,1455,1354,30,71,70,1,3,8,2,3,2,16,3,32,1,0,1,19,8,8,3,47,9,7,28,3,0,7,5,2,3,0,104
2021,Birmingham 075B,E01009067,1506,1365,1268,33,64,62,7,5,15,0,3,3,5,3,21,2,0,2,7,4,2,1,36,1,8,20,7,0,9,2,7,2,0,87
2021,Birmingham 075C,E01009068,1586,1389,1234,32,123,110,11,7,19,1,15,3,1,13,40,13,4,9,67,54,6,7,54,9,8,29,8,0,11,10,1,3,0,62
2021,Birmingham 075D,E01009069,1636,1434,1292,20,122,99,8,6,18,1,21,7,6,13,19,23,8,15,26,16,6,4,54,4,23,21,6,0,15,7,8,2,0,105
2021,Birmingham 075E,E01009072,1778,1538,1416,19,103,94,9,12,9,3,17,2,13,6,23,9,5,4,21,4,11,6,54,9,21,17,7,0,11,8,3,0,0,154
2021,Birmingham 076A,E01008885,1352,1164,1089,16,59,58,0,0,3,0,26,0,12,7,10,1,0,1,4,4,0,0,46,0,0,46,0,0,0,0,0,1,0,137
2021,Birmingham 076B,E01008886,1595,1266,1106,25,135,134,7,1,0,1,12,6,29,27,51,1,0,1,10,0,7,3,46,0,2,44,0,0,2,1,1,2,0,269
2021,Birmingham 076C,E01008888,1646,1433,1336,25,72,70,7,3,2,1,4,1,27,14,11,2,0,2,1,0,0,1,13,2,0,10,1,0,3,2,1,1,0,195
2021,Birmingham 076D,E01009313,1663,1395,1283,21,91,90,10,7,11,0,1,1,7,13,40,1,0,1,8,4,2,2,28,2,1,25,0,0,6,6,0,0,0,226
2021,Birmingham 077A,E01009368,1522,1333,1231,1,101,89,0,1,12,0,6,0,4,16,50,12,1,11,20,2,3,15,58,5,1,52,0,0,0,0,0,0,0,111
2021,Birmingham 077D,E01009371,1944,1662,1517,7,138,132,0,5,40,10,10,0,3,24,40,6,0,6,29,3,1,25,138,3,0,135,0,0,3,2,1,1,0,111
2021,Birmingham 077E,E01009397,1776,1562,1412,1,149,146,20,3,29,2,16,0,1,9,66,3,1,2,3,0,1,2,115,5,1,109,0,0,2,1,1,1,0,93
