date,geography,geography code,Passports held: Total; measures: Value,Passports held: Europe; measures: Value,Passports held: Europe: United Kingdom; measures: Value,Passports held: Europe: Ireland; measures: Value,Passports held: Europe: Other Europe; measures: Value,Passports held: Europe: Other Europe: EU Member countries; measures: Value,Passports held: Europe: Other Europe: EU Member countries: France; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Germany; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Italy; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Portugal; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Spain; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Lithuania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Poland; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Romania; measures: Value,Passports held: Europe: Other Europe: EU Member countries: Other EU countries; measures: Value,Passports held: Europe: Other Europe: Rest of Europe; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Turkey; measures: Value,Passports held: Europe: Other Europe: Rest of Europe: Other Europe; measures: Value,Passports held: Africa; measures: Value,Passports held: Africa: North Africa; measures: Value,Passports held: Africa: Central and Western Africa; measures: Value,Passports held: Africa: South and Eastern Africa; measures: Value,Passports held: Middle East and Asia; measures: Value,Passports held: Middle East and Asia: Middle East; measures: Value,Passports held: Middle East and Asia: Eastern Asia; measures: Value,Passports held: Middle East and Asia: Southern Asia; measures: Value,Passports held: Middle East and Asia: South-East Asia; measures: Value,Passports held: Middle East and Asia: Central Asia; measures: Value,Passports held: The Americas and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: North America and the Caribbean; measures: Value,Passports held: The Americas and the Caribbean: Central and South America; measures: Value,"Passports held: Antarctica and Oceania, including Australasia; measures: Value",Passports held: British Overseas Territories; measures: Value,Passports held: No passport held; measures: Value
2021,Oldham 033,E02001130,5803,5060,4922,31,107,106,0,1,19,25,23,0,17,2,19,1,0,1,13,0,10,3,14,3,2,7,2,0,3,3,0,0,0,713
2021,Oldham 034,E02001131,5458,4740,4605,34,101,99,0,9,13,3,14,3,16,10,31,2,1,1,17,0,17,0,25,1,3,18,3,0,5,5,0,1,0,670
2021,Oldham 036,E02007000,7694,6516,5805,30,681,660,10,19,203,42,108,35,79,49,115,21,1,20,94,9,75,10,439,3,6,424,6,0,26,18,8,0,0,619
2021,Oldham 037,E02007001,8484,7443,6833,26,584,576,23,16,179,36,146,12,26,61,77,8,1,7,37,8,21,8,512,10,3,497,2,0,4,4,0,1,2,485
2021,Rochdale 001,E02001132,6627,5582,5442,25,115,112,3,7,7,2,2,2,64,3,22,3,0,3,11,1,2,8,19,5,0,7,7,0,6,5,1,4,0,1005
2021,Rochdale 002,E02001133,6605,5831,5757,17,57,55,2,2,0,5,2,1,18,5,20,2,1,1,6,1,2,3,13,1,2,8,2,0,3,3,0,0,0,752
2021,Rochdale 003,E02001134,6326,5573,5489,26,58,55,2,6,4,13,3,3,8,3,13,3,1,2,9,0,5,4,26,1,2,15,8,0,10,4,6,1,0,707
2021,Rochdale 004,E02001135,8400,6630,6115,40,475,474,13,10,72,97,52,13,143,8,66,1,0,1,35,2,27,6,248,20,2,224,2,0,4,3,1,0,0,1483
2021,Rochdale 005,E02001136,9544,8173,7918,41,214,207,2,8,27,20,22,6,62,21,39,7,0,7,23,3,19,1,142,12,2,119,9,0,10,9,1,3,0,1193
2021,Rochdale 006,E02001137,6199,5637,5546,24,67,64,1,3,2,4,2,3,32,0,17,3,2,1,6,0,5,1,40,4,2,32,2,0,5,4,1,1,0,510
2021,Rochdale 007,E02001138,8649,7852,7684,36,132,124,4,1,13,4,7,7,37,15,36,8,1,7,5,1,4,0,53,2,4,42,5,0,6,3,3,2,0,731
2021,Rochdale 008,E02001139,10363,8700,7969,30,701,698,6,25,203,88,143,10,80,74,69,3,1,2,107,21,71,15,599,8,3,580,8,0,4,3,1,6,0,947
2021,Rochdale 009,E02001140,8149,6699,6173,37,489,481,5,15,57,62,39,31,152,53,67,8,0,8,46,3,32,11,178,6,10,153,9,0,4,3,1,2,0,1220
2021,Rochdale 010,E02001141,12014,9263,7837,81,1345,1329,3,42,262,322,153,24,198,143,182,16,1,15,163,35,111,17,670,26,22,604,18,0,43,12,31,6,0,1869
2021,Rochdale 011,E02001142,6018,5561,5371,42,148,144,0,3,19,11,53,4,26,3,25,4,0,4,14,5,7,2,74,4,1,59,10,0,2,2,0,0,0,367
2021,Rochdale 012,E02001143,11644,9535,8710,74,751,744,26,25,145,161,67,16,136,52,116,7,3,4,95,13,64,18,447,15,4,424,4,0,6,6,0,2,0,1559
2021,Rochdale 013,E02001144,6334,5398,5219,28,151,150,1,2,14,13,4,7,68,19,22,1,0,1,17,0,13,4,25,1,7,13,4,0,11,4,7,1,0,882
2021,Rochdale 014,E02001145,7039,6170,6051,37,82,80,5,9,7,3,5,3,34,1,13,2,1,1,4,0,1,3,9,1,3,3,2,0,3,3,0,3,0,850
2021,Rochdale 015,E02001146,10294,8530,7465,54,1011,1002,9,29,336,119,233,9,82,67,118,9,1,8,81,18,51,12,762,20,12,725,5,0,18,6,12,3,0,900
2021,Rochdale 016,E02001147,10399,8215,7225,82,908,894,6,21,70,151,46,41,428,36,95,14,5,9,131,13,82,36,154,1,7,139,7,0,22,7,15,2,1,1874
2021,Rochdale 017,E02001148,10458,8629,8150,64,415,404,2,8,49,34,59,32,102,42,76,11,1,10,57,6,41,10,137,4,16,110,7,0,8,2,6,3,0,1624
2021,Rochdale 018,E02001149,10325,8084,7412,59,613,606,4,15,35,47,29,21,326,38,91,7,0,7,90,12,67,11,83,5,20,54,4,0,14,5,9,2,0,2052
2021,Rochdale 019,E02001150,8979,7164,6649,44,471,467,4,9,29,59,16,38,231,16,65,4,0,4,66,5,44,17,43,1,8,23,11,0,7,5,2,0,4,1695
2021,Rochdale 020,E02001151,10099,8647,8379,65,203,192,4,5,7,25,9,5,99,7,31,11,0,11,24,3,17,4,49,2,7,32,8,0,10,8,2,0,0,1369
2021,Rochdale 021,E02001152,9780,8057,7365,80,612,586,16,20,48,77,56,29,203,29,108,26,11,15,137,6,111,20,68,7,13,40,8,0,18,7,11,5,0,1495
2021,Rochdale 022,E02001153,12281,9465,8044,127,1294,1278,4,35,89,129,104,61,546,90,220,16,0,16,260,11,220,29,94,13,19,49,13,0,29,8,21,4,0,2429
2021,Rochdale 023,E02001154,10133,8476,8079,56,341,317,9,10,39,22,20,26,87,21,83,24,7,17,75,9,54,12,58,4,11,36,7,0,8,7,1,3,0,1513
2021,Rochdale 024,E02001155,7212,5966,5602,43,321,313,8,13,22,34,41,15,90,22,68,8,0,8,61,3,44,14,36,6,6,23,1,0,16,6,10,3,0,1130
2021,Rochdale 025,E02001156,9902,8889,8530,94,265,259,6,4,20,28,25,14,100,20,42,6,0,6,70,4,54,12,49,5,9,27,8,0,10,6,4,8,0,876
2021,Salford 001,E02001157,8704,6373,5529,82,762,744,14,11,54,116,53,21,320,73,82,18,1,17,208,18,169,21,57,33,3,15,6,0,38,17,21,3,5,2020
2021,Salford 002,E02001158,6060,4758,4343,34,381,359,4,5,26,55,35,15,110,37,72,22,6,16,73,1,49,23,53,11,12,22,8,0,25,5,20,4,3,1144
2021,Salford 003,E02001159,7494,6198,5742,44,412,395,7,5,31,40,26,13,139,46,88,17,0,17,82,16,53,13,86,7,21,50,7,1,30,11,19,1,0,1097
2021,Salford 004,E02001160,7274,5626,4996,40,590,573,6,4,28,103,20,26,257,39,90,17,2,15,141,19,95,27,78,26,18,27,7,0,10,4,6,8,0,1411
2021,Salford 005,E02001161,5843,4925,4468,24,433,416,8,2,84,63,16,5,86,35,117,17,0,17,57,2,45,10,63,14,17,22,10,0,13,6,7,6,0,779
2021,Salford 006,E02001162,5820,4827,4472,41,314,298,8,5,27,41,15,3,71,35,93,16,1,15,52,16,25,11,40,3,6,17,14,0,3,3,0,0,0,898
2021,Salford 007,E02001163,9918,8584,8245,50,289,278,4,7,32,39,18,14,75,27,62,11,3,8,35,4,20,11,68,10,19,30,9,0,30,13,17,2,0,1199
2021,Salford 008,E02001164,7676,6167,5572,58,537,516,11,2,26,79,19,24,146,58,151,21,0,21,80,15,42,23,64,20,25,15,4,0,14,7,7,2,0,1349
2021,Salford 009,E02001165,6169,5197,4854,16,327,305,4,7,25,32,12,13,105,27,80,22,5,17,45,14,27,4,42,8,10,23,0,1,12,8,4,6,0,867
2021,Salford 010,E02001166,8246,7154,6315,59,780,656,77,28,38,39,26,15,139,48,246,124,0,124,43,10,21,12,283,182,4,87,10,0,86,78,8,2,0,678
2021,Salford 011,E02001167,6975,5826,4902,43,881,847,33,22,58,77,35,29,291,115,187,34,2,32,145,29,81,35,136,54,28,36,18,0,25,24,1,10,0,833
2021,Salford 012,E02001168,9896,8212,7660,71,481,472,5,18,33,45,19,17,188,36,111,9,0,9,102,35,48,19,94,20,32,36,5,1,32,19,13,0,0,1456
2021,Salford 013,E02001169,10903,9979,9718,72,189,184,8,8,18,16,8,10,37,21,58,5,1,4,24,4,16,4,108,8,47,30,22,1,16,8,8,2,0,774
2021,Salford 014,E02001170,9851,9036,8805,85,146,129,2,5,19,16,11,1,19,28,28,17,1,16,27,4,22,1,27,0,17,4,6,0,13,7,6,6,0,742
2021,Salford 015,E02001171,6163,5498,5277,45,176,169,4,7,15,13,13,3,54,21,39,7,5,2,18,2,9,7,39,4,4,26,5,0,12,4,8,5,0,591
2021,Salford 017,E02001173,9502,7436,6279,125,1032,1015,12,16,62,202,86,40,310,104,183,17,0,17,218,24,159,35,195,19,47,116,11,2,43,27,16,3,0,1607
2021,Salford 018,E02001174,5722,5002,4667,54,281,279,4,4,19,49,38,5,51,40,69,2,0,2,41,1,30,10,58,4,15,32,7,0,26,11,15,4,1,590
2021,Salford 019,E02001175,7504,6161,5555,84,522,507,7,4,9,37,11,16,216,20,187,15,1,14,45,24,8,13,59,4,16,31,8,0,16,13,3,3,0,1220
2021,Salford 020,E02001176,11753,10102,9363,139,600,582,17,17,54,52,30,11,215,57,129,18,6,12,95,29,45,21,169,38,17,90,24,0,26,13,13,14,0,1347
2021,Salford 021,E02001177,13342,10807,9414,110,1283,1247,40,20,117,220,93,20,354,93,290,36,10,26,246,34,166,46,302,36,52,169,45,0,50,19,31,10,0,1927
2021,Salford 023,E02001179,7019,5750,4760,79,911,887,22,27,89,184,114,26,145,83,197,24,0,24,173,25,132,16,116,18,12,68,18,0,56,20,36,3,0,921
2021,Salford 024,E02001180,5686,4105,3433,43,629,606,6,13,62,187,26,10,133,40,129,23,2,21,327,79,216,32,154,62,13,74,5,0,27,13,14,3,0,1070
2021,Salford 025,E02001181,5978,4612,3906,69,637,624,8,9,13,50,24,11,279,39,191,13,3,10,72,20,37,15,65,10,13,32,8,2,12,4,8,3,1,1213
2021,Salford 026,E02001182,7352,5836,5099,54,683,664,18,6,35,104,27,25,230,31,188,19,3,16,102,30,55,17,126,40,21,53,12,0,29,13,16,2,0,1257
2021,Salford 027,E02001183,7328,5968,5212,49,707,687,8,15,36,54,30,23,239,66,216,20,1,19,45,5,25,15,115,62,10,33,10,0,15,7,8,3,0,1182
2021,Salford 029,E02001185,9694,8040,7659,59,322,315,3,4,10,27,17,11,180,3,60,7,1,6,26,6,7,13,23,2,5,12,4,0,15,7,8,3,0,1587
2021,Salford 030,E02001186,10553,8746,8372,64,310,308,6,7,8,25,15,1,166,11,69,2,1,1,24,1,18,5,59,5,13,32,9,0,11,7,4,1,0,1712
2021,Salford 031,E02006957,8279,6457,5194,66,1197,1116,90,14,71,112,82,12,261,96,378,81,2,79,180,49,96,35,348,198,15,115,20,0,74,56,18,16,4,1200
2021,Salford 032,E02006958,8073,6227,4812,56,1359,1283,41,18,127,144,87,18,394,134,320,76,25,51,227,24,158,45,290,139,41,104,6,0,57,29,28,4,3,1265
2021,Salford 033,E02006959,8024,6763,5339,97,1327,1265,60,23,300,86,183,25,173,80,335,62,25,37,206,58,86,62,508,232,110,117,47,2,119,40,79,15,0,413
2021,Salford 034,E02006960,9328,7935,6663,98,1174,1090,33,17,178,142,90,62,167,58,343,84,50,34,270,49,170,51,362,84,97,159,21,1,75,29,46,6,0,680
2021,Salford 035,E02006961,6666,5375,4327,53,995,971,20,16,66,186,107,33,220,109,214,24,9,15,209,51,132,26,243,62,36,120,19,6,39,12,27,6,0,794
2021,Salford 036,E02006962,5125,4392,3713,59,620,598,21,28,71,69,67,29,101,61,151,22,3,19,78,11,46,21,166,39,49,53,25,0,59,22,37,2,1,427
2021,Salford 037,E02006963,6000,4882,3967,95,820,754,26,16,74,91,89,39,137,51,231,66,23,43,160,31,92,37,670,97,114,410,49,0,82,28,54,23,0,183
2021,Stockport 001,E02001187,7004,5974,5747,99,128,124,15,4,18,5,15,14,23,11,19,4,1,3,22,3,9,10,60,8,15,30,7,0,8,6,2,5,0,935
2021,Stockport 002,E02001188,8647,7211,6805,128,278,265,13,18,39,40,20,2,57,30,46,13,5,8,31,4,18,9,106,13,11,77,5,0,23,10,13,3,0,1273
2021,Stockport 003,E02001189,8297,7294,6979,174,141,134,8,6,14,5,12,3,39,15,32,7,5,2,21,4,10,7,64,4,9,49,2,0,25,10,15,3,0,890
2021,Stockport 004,E02001190,7955,5763,5381,18,364,352,2,12,26,34,9,15,145,36,73,12,2,10,35,11,22,2,78,12,6,43,15,2,16,4,12,1,0,2062
2021,Stockport 005,E02001191,5738,4961,4873,23,65,65,1,5,2,2,7,4,19,4,21,0,0,0,4,1,2,1,4,0,2,2,0,0,5,4,1,1,0,763
2021,Stockport 006,E02001192,6561,5946,5612,136,198,185,8,6,29,6,28,1,30,20,57,13,2,11,19,4,10,5,83,11,9,40,23,0,26,12,14,6,0,481
2021,Stockport 007,E02001193,6408,5396,5114,64,218,210,11,3,40,13,8,4,41,40,50,8,2,6,31,9,14,8,84,8,6,60,10,0,17,11,6,5,0,875
2021,Stockport 008,E02001194,6376,5905,5668,122,115,104,12,6,12,3,13,0,21,2,35,11,2,9,12,4,4,4,67,10,11,36,10,0,27,18,9,2,0,363
2021,Stockport 009,E02001195,7554,6481,6345,35,101,97,3,3,7,2,6,0,48,8,20,4,3,1,1,0,1,0,31,12,5,9,5,0,8,7,1,1,0,1032
2021,Stockport 010,E02001196,7829,6821,6693,30,98,95,6,6,23,2,7,1,30,2,18,3,0,3,3,0,1,2,4,1,2,1,0,0,9,4,5,3,0,989
2021,Stockport 011,E02001197,6275,5660,5415,105,140,126,13,5,21,0,2,12,14,6,53,14,4,10,8,2,4,2,61,9,10,31,11,0,20,16,4,5,0,521
2021,Stockport 012,E02001198,7524,6252,6119,40,93,90,2,5,8,6,5,6,24,3,31,3,0,3,17,0,8,9,66,7,5,49,5,0,3,3,0,6,0,1180
2021,Stockport 013,E02001199,7898,7251,6885,170,196,184,20,15,14,8,28,3,19,9,68,12,4,8,18,0,10,8,119,32,15,60,12,0,20,12,8,8,0,482
2021,Stockport 014,E02001200,7885,6014,5488,56,470,440,19,9,68,29,27,9,115,57,107,30,1,29,75,17,32,26,264,28,9,188,39,0,16,14,2,4,0,1512
2021,Stockport 015,E02001201,5791,5017,4913,28,76,71,2,5,9,3,3,0,28,5,16,5,2,3,5,0,5,0,25,4,10,7,4,0,8,7,1,4,0,732
2021,Stockport 016,E02001202,6456,5226,4886,29,311,297,8,8,49,27,22,5,86,25,67,14,4,10,43,9,20,14,154,17,11,114,12,0,16,8,8,6,0,1011
2021,Stockport 017,E02001203,5860,5488,5405,35,48,44,3,5,7,0,1,1,6,0,21,4,0,4,0,0,0,0,3,0,2,0,1,0,3,2,1,5,0,361
2021,Stockport 018,E02001204,8922,7670,7409,71,190,179,8,7,11,2,16,2,51,19,63,11,4,7,14,3,4,7,62,7,8,38,9,0,17,16,1,7,0,1152
2021,Stockport 019,E02001205,8430,7027,6798,38,191,189,12,3,11,15,9,5,43,26,65,2,1,1,15,2,3,10,73,11,14,43,5,0,11,7,4,4,0,1300
2021,Stockport 020,E02001206,7269,6455,6337,25,93,87,9,4,14,19,7,3,12,3,16,6,0,6,2,1,0,1,30,4,5,13,8,0,14,5,9,4,0,764
2021,Stockport 021,E02001207,6847,6125,6025,32,68,58,9,2,4,5,1,1,18,4,14,10,1,9,11,0,1,10,14,3,3,6,2,0,8,6,2,2,0,687
2021,Stockport 022,E02001208,7575,6613,6394,70,149,142,8,9,9,7,15,1,28,2,63,7,3,4,23,8,5,10,54,4,7,36,7,0,19,15,4,1,0,865
2021,Stockport 023,E02001209,7768,6597,6327,47,223,212,19,8,41,6,22,4,41,19,52,11,0,11,41,12,11,18,102,7,7,64,24,0,14,8,6,2,0,1012
2021,Stockport 024,E02001210,7433,6141,5977,33,131,129,0,8,16,11,8,0,36,18,32,2,0,2,17,3,2,12,60,9,4,38,9,0,15,11,4,0,0,1200
2021,Stockport 025,E02001211,6667,6035,5820,75,140,111,6,5,27,6,12,0,9,10,36,29,0,29,16,6,7,3,135,36,22,70,7,0,21,9,12,1,0,459
2021,Stockport 026,E02001212,6992,5467,5136,45,286,272,11,12,12,30,16,14,108,21,48,14,1,13,29,5,12,12,106,17,14,67,8,0,12,9,3,0,0,1378
2021,Stockport 027,E02001213,9914,8742,8556,67,119,117,5,1,22,5,6,4,27,7,40,2,0,2,38,17,14,7,215,12,22,163,18,0,35,23,12,5,0,879
2021,Stockport 028,E02001214,8023,7256,7019,65,172,157,20,10,22,5,14,4,23,11,48,15,1,14,27,10,8,9,153,43,14,89,7,0,11,11,0,3,0,573
2021,Stockport 029,E02001215,5973,5345,5241,37,67,58,3,6,16,3,0,0,13,1,16,9,0,9,2,0,0,2,10,1,2,0,7,0,8,5,3,4,0,604
2021,Stockport 030,E02001216,7840,7112,6928,71,113,102,8,9,16,3,9,1,12,7,37,11,3,8,10,3,5,2,100,30,21,41,7,1,32,24,8,4,0,582
2021,Stockport 031,E02001217,6758,5699,5459,40,200,194,8,0,36,11,21,2,56,9,51,6,3,3,21,9,2,10,182,11,14,150,6,1,13,8,5,12,0,831
2021,Stockport 032,E02001218,6020,5498,5335,48,115,110,11,6,13,8,10,5,15,9,33,5,3,2,18,0,9,9,44,2,12,26,4,0,12,6,6,2,0,446
2021,Stockport 033,E02001219,5285,4828,4736,42,50,42,3,3,3,0,3,0,15,1,14,8,0,8,4,0,0,4,20,6,1,9,4,0,7,3,4,2,0,424
2021,Stockport 034,E02001220,5674,5156,5011,45,100,98,5,7,20,4,3,1,33,5,20,2,0,2,14,2,0,12,68,11,21,29,7,0,5,4,1,5,0,426
2021,Stockport 035,E02001221,5866,5396,5292,38,66,65,0,2,5,1,9,0,14,9,25,1,0,1,4,2,1,1,13,1,3,6,3,0,8,5,3,3,0,442
2021,Stockport 036,E02001222,6478,5929,5764,38,127,126,15,6,6,5,9,0,30,21,34,1,0,1,19,1,5,13,141,15,11,113,2,0,5,5,0,3,0,381
2021,Stockport 037,E02001223,6666,6177,6037,58,82,75,2,3,10,1,7,2,12,3,35,7,2,5,5,1,1,3,69,14,13,34,8,0,3,3,0,6,0,406
2021,Stockport 038,E02001224,5784,5228,5152,30,46,40,0,5,9,2,1,1,3,4,15,6,2,4,3,0,0,3,19,1,3,11,4,0,2,0,2,3,0,529
2021,Stockport 039,E02001225,7382,6760,6635,37,88,86,5,5,19,0,13,2,14,3,25,2,0,2,22,4,6,12,75,0,19,46,10,0,14,7,7,1,0,510
2021,Stockport 040,E02001226,7184,6413,6199,41,173,170,31,16,18,2,10,0,36,11,46,3,0,3,30,17,3,10,116,27,7,80,2,0,24,18,6,3,0,598
2021,Stockport 041,E02001227,5693,5334,5217,55,62,47,4,3,9,4,1,0,12,0,14,15,13,2,5,0,1,4,42,14,17,8,3,0,7,6,1,1,0,304
2021,Stockport 042,E02001228,6260,5804,5698,44,62,53,2,8,8,2,2,1,9,7,14,9,7,2,4,0,1,3,48,6,25,11,6,0,10,6,4,2,0,392
2021,Tameside 001,E02001229,10310,8990,8772,42,176,172,10,2,14,9,24,6,37,21,49,4,1,3,12,0,6,6,27,1,1,20,5,0,11,11,0,2,0,1268
2021,Tameside 002,E02001230,5873,5237,5062,12,163,161,3,5,33,10,35,0,46,4,25,2,0,2,17,0,14,3,90,2,15,67,6,0,16,11,5,0,0,513
2021,Tameside 003,E02001231,7106,5970,5826,26,118,116,0,3,9,13,3,0,67,3,18,2,0,2,12,0,9,3,17,0,4,8,5,0,7,4,3,0,0,1100
2021,Tameside 004,E02001232,8694,6908,6253,15,640,632,13,3,68,80,113,6,223,24,102,8,1,7,83,14,32,37,189,6,8,163,12,0,16,7,9,0,0,1498
2021,Tameside 005,E02001233,7996,6601,6250,20,331,326,0,19,40,19,64,5,104,28,47,5,0,5,30,2,23,5,123,4,2,114,3,0,6,5,1,1,0,1235
2021,Tameside 006,E02001234,7946,6147,5545,21,581,573,5,3,69,43,63,8,255,43,84,8,2,6,48,10,27,11,167,8,6,148,5,0,17,7,10,0,0,1567
2021,Tameside 007,E02001235,7216,5986,5532,20,434,428,2,9,78,11,43,8,173,35,69,6,3,3,46,3,36,7,192,8,7,169,8,0,11,3,8,0,0,981
2021,Tameside 008,E02001236,6114,4603,4396,11,196,194,4,11,13,15,8,3,102,12,26,2,0,2,37,4,22,11,79,0,8,68,3,0,12,0,12,3,1,1379
2021,Tameside 009,E02001237,7221,6047,5877,18,152,149,0,2,8,6,4,8,75,8,38,3,0,3,15,1,2,12,40,1,6,29,4,0,8,6,2,1,0,1110
2021,Tameside 010,E02001238,7989,6899,6646,55,198,188,4,1,32,23,18,2,43,14,51,10,1,9,43,1,26,16,37,2,14,17,4,0,14,9,5,2,0,994
2021,Tameside 011,E02001239,9534,7949,7473,50,426,388,13,12,41,38,26,7,117,45,89,38,1,37,80,7,56,17,148,7,43,76,22,0,13,5,8,0,0,1344
2021,Tameside 012,E02001240,6379,5421,5116,43,262,253,1,3,38,14,35,14,68,28,52,9,3,6,63,2,52,9,80,1,32,31,16,0,7,7,0,3,0,805
2021,Tameside 013,E02001241,11205,8845,7283,34,1528,1511,17,29,297,92,268,5,441,39,323,17,2,15,129,26,80,23,583,13,19,542,9,0,17,14,3,1,0,1630
2021,Tameside 014,E02001242,7059,6241,6060,30,151,147,3,9,27,15,11,3,44,7,28,4,2,2,26,3,21,2,76,5,30,37,4,0,13,7,6,4,0,699
2021,Tameside 015,E02001243,8237,7283,7095,35,153,150,1,18,15,8,15,5,27,31,30,3,0,3,17,3,9,5,39,1,7,27,4,0,8,8,0,3,0,887
2021,Tameside 016,E02001244,5408,4819,4731,32,56,56,0,5,17,0,4,0,19,0,11,0,0,0,7,0,7,0,20,0,3,13,4,0,3,3,0,0,0,559
2021,Tameside 017,E02001245,8040,6682,6389,23,270,262,2,1,38,34,6,2,113,25,41,8,3,5,32,4,21,7,49,6,3,36,4,0,10,7,3,1,0,1266
2021,Tameside 018,E02001246,7439,5917,5738,32,147,147,1,3,14,12,7,2,88,2,18,0,0,0,35,2,29,4,23,7,1,13,2,0,5,3,2,3,0,1456
2021,Tameside 019,E02001247,7415,6224,5995,40,189,176,3,0,16,14,14,7,95,6,21,13,1,12,40,5,30,5,63,6,3,48,6,0,7,3,4,2,0,1079
2021,Tameside 020,E02001248,11984,9834,9505,61,268,261,2,13,49,12,17,4,77,29,58,7,0,7,44,6,25,13,91,3,8,70,8,2,11,5,6,8,0,1996
2021,Tameside 021,E02001249,6372,5278,5049,25,204,196,7,0,29,22,12,5,60,24,37,8,1,7,40,8,32,0,55,0,6,46,3,0,5,5,0,2,0,992
2021,Tameside 022,E02001250,6478,5774,5644,29,101,101,5,9,23,3,4,2,21,4,30,0,0,0,9,1,6,2,22,4,0,11,7,0,11,3,8,1,0,661
2021,Tameside 023,E02001251,6088,5238,5139,37,62,56,2,0,7,6,7,2,10,0,22,6,0,6,6,0,3,3,27,0,21,2,4,0,6,4,2,1,0,810
2021,Tameside 024,E02001252,7538,6750,6546,115,89,88,3,2,17,7,12,7,24,0,16,1,0,1,14,0,8,6,29,1,3,19,6,0,10,8,2,3,0,732
2021,Tameside 025,E02001253,5015,4254,4149,18,87,84,6,1,8,8,5,7,23,1,25,3,3,0,22,3,14,5,21,4,2,13,2,0,9,4,5,1,0,708
2021,Tameside 026,E02001254,5631,4721,4576,27,118,116,1,3,15,7,17,3,42,0,28,2,0,2,5,0,3,2,23,1,3,15,3,1,0,0,0,0,0,882
2021,Tameside 027,E02001255,7682,5869,5582,51,236,234,4,9,18,14,20,6,105,14,44,2,0,2,52,6,22,24,35,5,9,16,5,0,7,2,5,4,0,1715
2021,Tameside 028,E02001256,10540,8712,8263,33,416,409,0,12,164,16,54,1,76,22,64,7,0,7,25,3,14,8,294,20,7,260,7,0,8,3,5,1,0,1500
2021,Tameside 029,E02001257,9119,7546,7266,66,214,209,12,5,46,3,9,9,85,7,33,5,1,4,37,1,26,10,35,3,4,25,3,0,8,3,5,0,0,1493
2021,Tameside 030,E02001258,7438,6504,6403,27,74,74,1,5,28,3,7,0,11,6,13,0,0,0,21,4,12,5,29,3,5,19,2,0,4,3,1,3,0,877
2021,Trafford 001,E02001259,11725,9993,8772,115,1106,1089,22,41,166,67,106,22,243,70,352,17,8,9,170,57,67,46,479,64,46,340,28,1,96,74,22,11,0,976
2021,Trafford 002,E02001260,7580,6777,6580,101,96,89,11,6,5,11,5,1,25,4,21,7,0,7,10,0,4,6,54,2,15,34,3,0,8,7,1,6,0,725
2021,Trafford 003,E02001261,8877,7623,6852,175,596,572,39,20,47,42,74,14,150,47,139,24,5,19,83,25,48,10,190,9,19,151,11,0,55,38,17,8,0,918
2021,Trafford 004,E02001262,8672,7666,7109,124,433,419,23,22,48,13,73,13,91,18,118,14,0,14,44,22,9,13,294,31,16,242,4,1,23,18,5,5,1,639
2021,Trafford 005,E02001263,8390,7521,7338,100,83,83,11,2,8,1,10,2,16,11,22,0,0,0,14,6,7,1,87,8,12,61,6,0,15,11,4,13,0,740
2021,Trafford 006,E02001264,8652,7626,7215,158,253,251,19,10,39,13,46,1,74,11,38,2,2,0,37,18,7,12,169,5,24,127,13,0,26,21,5,5,0,789
2021,Trafford 007,E02001265,8193,7237,7075,86,76,73,4,6,5,1,4,1,20,2,30,3,0,3,8,0,6,2,34,0,8,22,4,0,9,5,4,3,1,901
2021,Trafford 008,E02001266,6928,5964,5639,115,210,201,13,5,7,10,4,0,71,17,74,9,2,7,28,7,14,7,85,10,17,48,10,0,25,19,6,10,0,816
2021,Trafford 009,E02001267,7246,6317,6094,98,125,114,12,6,11,4,13,5,22,9,32,11,3,8,11,1,7,3,76,8,18,47,3,0,15,10,5,5,0,822
2021,Trafford 010,E02001268,7038,6361,6220,101,40,38,4,2,1,3,7,0,11,3,7,2,0,2,6,0,3,3,28,4,6,13,5,0,14,11,3,5,0,624
2021,Trafford 011,E02001269,8356,7323,6796,190,337,326,10,9,32,18,36,18,107,18,78,11,2,9,34,3,18,13,137,16,30,86,5,0,29,23,6,6,0,827
2021,Trafford 012,E02001270,8548,7589,7211,106,272,258,21,8,41,12,25,1,44,18,88,14,5,9,56,25,15,16,224,14,87,114,9,0,21,15,6,8,0,650
2021,Trafford 013,E02001271,6643,5835,5650,65,120,116,7,5,7,7,5,4,36,7,38,4,3,1,23,9,7,7,66,3,35,24,4,0,16,7,9,5,0,698
2021,Trafford 014,E02001272,8023,7222,6940,114,168,154,12,3,20,12,12,5,19,11,60,14,4,10,29,18,6,5,110,1,45,52,11,1,23,13,10,8,0,631
2021,Trafford 015,E02001273,9537,8316,7742,136,438,392,20,23,44,35,37,4,84,23,122,46,20,26,54,29,16,9,502,28,145,310,18,1,64,38,26,9,0,592
2021,Trafford 016,E02001274,8057,7322,7045,130,147,130,8,4,23,10,8,2,18,17,40,17,11,6,48,37,7,4,182,16,61,89,16,0,15,9,6,10,0,480
